"","X","WS_c1.which.mclass....6...1."
"2668",2668,"AT4G04780"
"1661",1661,"AT2G40420"
"720",720,"AT1G53400"
"712",712,"AT1G53090"
"1622",1622,"AT2G38270"
"4016",4016,"AT5G56130"
"2192",2192,"AT3G25640"
"1814",1814,"AT3G02830"
"206",206,"AT1G10970"
"195",195,"AT1G10510"
"637",637,"AT1G48350"
"347",347,"AT1G18970"
"2804",2804,"AT4G15850"
"2805",2805,"AT4G15890"
"2118",2118,"AT3G20350"
"2717",2717,"AT4G10360"
"2144",2144,"AT3G21550"
"2535",2535,"AT3G60850"
"1375",1375,"AT2G24020"
"1861",1861,"AT3G05330"
"143",143,"AT1G07870"
"265",265,"AT1G14190"
"3222",3222,"AT5G01030"
"246",246,"AT1G13030"
"2526",2526,"AT3G60200"
"1606",1606,"AT2G37035"
"1642",1642,"AT2G39290"
"2310",2310,"AT3G47630"
"1072",1072,"AT1G76760"
"2842",2842,"AT4G17430"
"545",545,"AT1G32150"
"1140",1140,"AT1G80480"
"4078",4078,"AT5G59700"
"1348",1348,"AT2G21830"
"3569",3569,"AT5G19970"
"3594",3594,"AT5G22120"
"1132",1132,"AT1G80050"
"527",527,"AT1G30810"
"1449",1449,"AT2G28100"
"3807",3807,"AT5G42670"
"3967",3967,"AT5G52070"
"1982",1982,"AT3G11890"
"3542",3542,"AT5G18690"
"1317",1317,"AT2G19930"
"2330",2330,"AT3G48500"
"1989",1989,"AT3G12250"
"1215",1215,"AT2G05812"
"1625",1625,"AT2G38530"
"1812",1812,"AT3G02770"
"881",881,"AT1G65845"
"84",84,"AT1G04540"
"2019",2019,"AT3G13784"
"2391",2391,"AT3G52170"
"2665",2665,"AT4G04700"
"895",895,"AT1G67170"
"930",930,"AT1G68940"
"2817",2817,"AT4G16480"
"1457",1457,"AT2G28315"
"3130",3130,"AT4G34760"
"2738",2738,"AT4G12070"
"1859",1859,"AT3G05210"
"2591",2591,"AT4G00270"
"3754",3754,"AT5G39960"
"2187",2187,"AT3G24760"
"2568",2568,"AT3G62590"
"1346",1346,"AT2G21540"
"2449",2449,"AT3G55290"
"1376",1376,"AT2G24070"
"2768",2768,"AT4G14342"
"1906",1906,"AT3G07640"
"2654",2654,"AT4G03400"
"753",753,"AT1G55670"
"783",783,"AT1G58180"
"813",813,"AT1G61240"
"3884",3884,"AT5G47520"
"2497",2497,"AT3G57965"
"1773",1773,"AT2G46860"
"3182",3182,"AT4G37340"
"2852",2852,"AT4G18270"
"666",666,"AT1G50060"
"3338",3338,"AT5G06905"
"756",756,"AT1G55805"
"3573",3573,"AT5G20130"
"3350",3350,"AT5G07650"
"1641",1641,"AT2G39270"
"1997",1997,"AT3G12680"
"1486",1486,"AT2G30390"
"1709",1709,"AT2G42960"
"70",70,"AT1G04010"
"3441",3441,"AT5G13360"
"1516",1516,"AT2G32090"
"1874",1874,"AT3G06140"
"3828",3828,"AT5G44250"
"1703",1703,"AT2G42650"
"1480",1480,"AT2G30140"
"642",642,"AT1G48510"
"3935",3935,"AT5G50350"
"2867",2867,"AT4G19440"
"1542",1542,"AT2G33320"
"3665",3665,"AT5G26940"
"424",424,"AT1G23410"
"3513",3513,"AT5G17190"
"2076",2076,"AT3G17330"
"1950",1950,"AT3G10080"
"2880",2880,"AT4G20410"
"3181",3181,"AT4G37320"
"235",235,"AT1G12560"
"1247",1247,"AT2G15560"
"861",861,"AT1G64660"
"1867",1867,"AT3G05810"
"3820",3820,"AT5G43850"
"127",127,"AT1G06800"
"844",844,"AT1G63470"
"3211",3211,"AT4G39640"
"782",782,"AT1G58170"
"2458",2458,"AT3G55740"
"1767",1767,"AT2G46290"
"341",341,"AT1G18420"
"1050",1050,"AT1G75640"
"3168",3168,"AT4G36930"
"3740",3740,"AT5G38690"
"217",217,"AT1G11440"
"2419",2419,"AT3G53900"
"3317",3317,"AT5G06100"
"520",520,"AT1G30610"
"832",832,"AT1G62770"
"3326",3326,"AT5G06395"
"4070",4070,"AT5G59350"
"2674",2674,"AT4G04960"
"3305",3305,"AT5G05710"
"2267",2267,"AT3G43440"
"417",417,"AT1G23020"
"322",322,"AT1G17180"
"3640",3640,"AT5G24830"
"970",970,"AT1G71310"
"4146",4146,"AT5G63920"
"649",649,"AT1G49230"
"2666",2666,"AT4G04745"
"2105",2105,"AT3G19470"
"1192",1192,"AT2G03975"
"1055",1055,"AT1G75860"
"2204",2204,"AT3G26380"
"3427",3427,"AT5G12280"
"823",823,"AT1G61990"
"1851",1851,"AT3G04850"
"1079",1079,"AT1G77020"
"537",537,"AT1G31480"
"2308",2308,"AT3G47540"
"1936",1936,"AT3G09370"
"3551",3551,"AT5G19250"
"1149",1149,"AT1G80870"
"3932",3932,"AT5G50120"
"867",867,"AT1G64950"
"957",957,"AT1G70460"
"3306",3306,"AT5G05800"
"1483",1483,"AT2G30250"
"2263",2263,"AT3G42670"
"465",465,"AT1G27070"
"3460",3460,"AT5G14450"
"3108",3108,"AT4G33495"
"329",329,"AT1G17520"
"903",903,"AT1G67590"
"3793",3793,"AT5G41480"
"3403",3403,"AT5G10720"
"2528",2528,"AT3G60360"
"1963",1963,"AT3G10815"
"2773",2773,"AT4G14615"
"625",625,"AT1G47750"
"2482",2482,"AT3G56960"
"2084",2084,"AT3G18100"
"3466",3466,"AT5G14690"
"3203",3203,"AT4G38570"
"165",165,"AT1G08910"
"310",310,"AT1G16340"
"3268",3268,"AT5G03390"
"3527",3527,"AT5G18100"
"3481",3481,"AT5G15280"
"1722",1722,"AT2G43850"
"3341",3341,"AT5G07110"
"2012",2012,"AT3G13226"
"2650",2650,"AT4G03205"
"3242",3242,"AT5G01990"
"481",481,"AT1G27910"
"843",843,"AT1G63450"
"2079",2079,"AT3G17609"
"3997",3997,"AT5G54110"
"346",346,"AT1G18690"
"3269",3269,"AT5G03415"
"3776",3776,"AT5G40950"
"37",37,"AT1G02816"
"1208",1208,"AT2G05210"
"3782",3782,"AT5G41100"
"3127",3127,"AT4G34650"
"58",58,"AT1G03680"
"949",949,"AT1G69870"
"1964",1964,"AT3G10940"
"1305",1305,"AT2G19260"
"2894",2894,"AT4G21460"
"1145",1145,"AT1G80720"
"2639",2639,"AT4G02610"
"4133",4133,"AT5G63120"
"3730",3730,"AT5G38210"
"3340",3340,"AT5G06950"
"1190",1190,"AT2G03810"
"2256",2256,"AT3G32030"
"1503",1503,"AT2G31170"
"405",405,"AT1G22470"
"1102",1102,"AT1G78270"
"2418",2418,"AT3G53880"
"124",124,"AT1G06710"
"43",43,"AT1G03030"
"1702",1702,"AT2G42610"
"744",744,"AT1G55040"
"1426",1426,"AT2G26360"
"653",653,"AT1G49400"
"2212",2212,"AT3G26640"
"2139",2139,"AT3G21350"
"935",935,"AT1G69270"
"3680",3680,"AT5G27730"
"2356",2356,"AT3G50620"
"126",126,"AT1G06790"
"4187",4187,"AT5G66630"
"3245",3245,"AT5G02130"
"1511",1511,"AT2G31710"
"3291",3291,"AT5G04330"
"3505",3505,"AT5G16630"
"3177",3177,"AT4G37130"
"334",334,"AT1G17930"
"2382",2382,"AT3G51890"
"535",535,"AT1G31440"
"3795",3795,"AT5G41620"
"2861",2861,"AT4G18890"
"1266",1266,"AT2G16990"
"3157",3157,"AT4G36010"
"1331",1331,"AT2G20680"
"384",384,"AT1G21070"
"1111",1111,"AT1G78810"
"1371",1371,"AT2G23390"
"1705",1705,"AT2G42690"
"2895",2895,"AT4G21470"
"975",975,"AT1G71692"
"3104",3104,"AT4G33330"
"2361",2361,"AT3G50760"
"1962",1962,"AT3G10730"
"1209",1209,"AT2G05250"
"2243",2243,"AT3G28970"
"306",306,"AT1G16170"
"3303",3303,"AT5G05590"
"1692",1692,"AT2G42160"
"3150",3150,"AT4G35730"
"3043",3043,"AT4G30330"
"3840",3840,"AT5G45010"
"3602",3602,"AT5G22830"
"22",22,"AT1G01940"
"2518",2518,"AT3G59470"
"3401",3401,"AT5G10520"
"3442",3442,"AT5G13510"
"1983",1983,"AT3G11945"
"1094",1094,"AT1G77810"
"2011",2011,"AT3G13190"
"3991",3991,"AT5G53800"
"3641",3641,"AT5G24850"
"1979",1979,"AT3G11840"
"2586",2586,"AT4G00110"
"1828",1828,"AT3G03440"
"2925",2925,"AT4G23330"
"663",663,"AT1G49870"
"3520",3520,"AT5G17550"
"3087",3087,"AT4G32360"
"2071",2071,"AT3G16870"
"2293",2293,"AT3G46180"
"1477",1477,"AT2G29910"
"2850",2850,"AT4G18130"
"939",939,"AT1G69370"
"909",909,"AT1G67740"
"2670",2670,"AT4G04840"
"2231",2231,"AT3G27460"
"3120",3120,"AT4G34120"
"3448",3448,"AT5G13820"
"71",71,"AT1G04020"
"1647",1647,"AT2G39740"
"2029",2029,"AT3G14130"
"980",980,"AT1G71940"
"6",6,"AT1G01160"
"3920",3920,"AT5G49300"
"3568",3568,"AT5G19960"
"2949",2949,"AT4G24805"
"1937",1937,"AT3G09540"
"358",358,"AT1G19400"
"2496",2496,"AT3G57910"
"592",592,"AT1G42430"
"1946",1946,"AT3G09900"
"2456",2456,"AT3G55660"
"2682",2682,"AT4G05460"
"1792",1792,"AT2G48080"
"2206",2206,"AT3G26420"
"2177",2177,"AT3G24120"
"2735",2735,"AT4G11660"
"1401",1401,"AT2G25290"
"3571",3571,"AT5G20050"
"2157",2157,"AT3G22425"
"200",200,"AT1G10730"
