TAIR,SYMBOL,Log2fc_.Ws_FLT_Alight.v.Ws_FLT_dark.,Log2fc_.Ws_FLT_Alight.v.Ws_GC_Alight.,Log2fc_.Ws_FLT_Alight.v.Ws_GC_dark.,Log2fc_.Ws_FLT_dark.v.Ws_GC_Alight.,Log2fc_.Ws_FLT_dark.v.Ws_GC_dark.,Log2fc_.Ws_FLT_Alight.v.Col.0_FLT_Alight.,Log2fc_.Ws_FLT_dark.v.Col.0_FLT_Alight.,Log2fc_.Ws_FLT_Alight.v.Col.0_FLT_dark.,Log2fc_.Ws_FLT_dark.v.Col.0_FLT_dark.,Log2fc_.Ws_FLT_Alight.v.Col.0_GC_Alight.,Log2fc_.Ws_FLT_dark.v.Col.0_GC_Alight.,Log2fc_.Ws_FLT_Alight.v.Col.0_GC_dark.,Log2fc_.Ws_FLT_dark.v.Col.0_GC_dark.,Log2fc_.Ws_FLT_Alight.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_FLT_dark.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_FLT_Alight.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_FLT_dark.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_FLT_Alight.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_FLT_dark.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_FLT_Alight.v.Col.0.PhyD_GC_dark.,Log2fc_.Ws_FLT_dark.v.Col.0.PhyD_GC_dark.
AT1G74690,IQD31,-0.2406283,-0.07571977,-0.3597394,0.1649086,-0.119111,-0.1500925,0.09053582,-0.2553163,-0.01468798,-0.2755766,-0.03494827,-0.2898084,-0.04918008,0.2586716,0.4993,-0.08883412,0.1517942,-0.01154563,0.2290827,-0.08165812,0.1589702
AT1G74920,ALDH10A8,0.03169936,-0.2624019,-0.1711036,-0.2941013,-0.2028029,-0.4977647,-0.5294641,-0.3885714,-0.4202708,-0.3148543,-0.3465537,-0.1117104,-0.1434098,-0.2735934,-0.3052928,-0.211672,-0.2433713,-0.1248554,-0.1565548,-0.1096376,-0.141337
AT1G75270,DHAR2,0.2801025,0.3598909,0.1177451,0.07978835,-0.1623575,0.16785,-0.1122526,-0.06590099,-0.3460035,0.3408826,0.06078012,0.5790176,0.2989151,0.06713574,-0.2129668,0.4078161,0.1277135,0.5787753,0.2986728,-0.06052247,-0.340625
AT1G75330,OTC,-0.2492234,0.133189,-0.5967139,0.3824124,-0.3474905,-0.08176266,0.1674607,-0.2073573,0.04186608,0.128738,0.3779614,-0.05796351,0.1912599,-0.07814287,0.1710805,-0.1120493,0.1371741,0.2231611,0.4723845,-0.09927611,0.1499473
AT1G75680,AtGH9B7,0.02519851,0.01807319,-0.1544482,-0.007125321,-0.1796467,-0.03633433,-0.06153284,0.08029413,0.05509562,-0.3506426,-0.3758411,0.01355436,-0.01164415,0.2915032,0.2663047,0.2753742,0.2501757,0.2643345,0.2391359,-0.1849481,-0.2101466
AT1G75780,TUB1,0.6802091,0.1527511,0.7897064,-0.527458,0.1094973,0.4331824,-0.2470267,0.5428381,-0.137371,0.3580396,-0.3221696,1.0035,0.3232913,1.002148,0.3219386,1.83426,1.154051,1.276344,0.5961353,0.5071048,-0.1731043
AT1G75840,ARAC5,-0.1383091,0.1369353,0.4047597,0.2752444,0.5430688,0.4813347,0.6196438,0.4851868,0.6234959,0.2782339,0.416543,0.3785182,0.5168273,0.4372105,0.5755197,0.2874087,0.4257178,0.4139122,0.5522213,0.0760181,0.2143272
AT1G76030,AtVAB1,0.3223323,0.157437,0.2755267,-0.1648953,-0.04680566,0.01475578,-0.3075765,0.2147112,-0.1076211,0.3017505,-0.02058179,0.2824171,-0.03991525,0.2100158,-0.1123165,0.2070163,-0.115316,0.2011296,-0.1212028,0.3676825,0.0453502
AT1G76160,sks5,-0.009873113,-0.4200184,0.3429697,-0.4101452,0.3528428,0.3085005,0.3183736,0.4267637,0.4366369,0.5786347,0.5885078,0.5554206,0.5652937,0.9813882,0.9912613,1.127731,1.137604,0.6398906,0.6497637,0.01825967,0.02813279
AT1G76300,SmD3,-0.1978393,0.04511023,-0.5633881,0.2429496,-0.3655487,0.4225622,0.6204015,0.1007915,0.2986308,0.3260267,0.523866,0.3282837,0.5261231,0.5177687,0.715608,0.02560488,0.2234442,0.1552053,0.3530446,0.1236882,0.3215275
AT1G76410,ATL8,2.359601,0.9286569,3.710729,-1.430944,1.351127,-0.1635396,-2.523141,0.3997863,-1.959815,0.3873137,-1.972288,2.656066,0.2964651,-1.034894,-3.394495,0.4874685,-1.872133,-0.3335144,-2.693116,2.580103,0.2205015
AT1G76540,CDKB2;1,0.4522508,0.1750105,0.2445397,-0.2772402,-0.2077111,0.4172954,-0.03495542,0.1889615,-0.2632893,0.4016527,-0.05059808,0.3280822,-0.1241686,0.8282822,0.3760314,1.231867,0.7796165,0.9533101,0.5010593,0.8034788,0.351228
AT1G76690,ATOPR2,0.5375092,0.1122396,0.9634404,-0.4252696,0.4259312,-0.5572818,-1.094791,-0.432656,-0.9701652,-0.2030486,-0.7405578,-0.05356497,-0.5910742,-0.5837414,-1.121251,0.07467812,-0.4628311,-0.3780497,-0.9155589,-0.4075911,-0.9451003
AT1G76790,IGMT5,0.1210028,-0.176336,-0.6139581,-0.2973388,-0.7349609,-0.01025999,-0.1312628,0.3324165,0.2114138,0.7866601,0.6656574,0.3924069,0.2714042,0.5098102,0.3888074,0.4197585,0.2987557,0.606919,0.4859162,0.6244539,0.5034511
AT1G76860,LSM3B,0.1084093,0.206136,-0.03285364,0.09772669,-0.1412629,0.6679213,0.559512,0.2671407,0.1587315,0.1230377,0.01462846,0.009265469,-0.09914379,0.1096418,0.001232496,-0.2376101,-0.3460193,-0.2091276,-0.3175368,-0.03028979,-0.138699
AT1G76990,ACR3,0.1990122,-0.7350622,0.1841774,-0.9340744,-0.01483483,-0.6999472,-0.8989594,-0.1449422,-0.3439544,-2.095381,-2.294393,-0.365516,-0.5645282,-1.284592,-1.483604,-0.449853,-0.6488652,-1.518113,-1.717126,-0.491842,-0.6908542
AT1G77180,SKIP,-0.06876403,-0.1823383,-0.2137457,-0.1135742,-0.1449817,-0.4506091,-0.3818451,-0.1993942,-0.1306302,-0.08599541,-0.01723138,-0.3055748,-0.2368108,-0.2774941,-0.20873,-0.6491111,-0.5803471,-0.2566995,-0.1879355,0.03201891,0.1007829
AT1G77440,PBC2,0.1546582,0.1691926,-0.05192349,0.01453436,-0.2065817,0.5473978,0.3927396,0.4052493,0.2505911,0.07896079,-0.07569745,0.461685,0.3070268,0.3526702,0.198012,0.05630006,-0.09835818,0.4373182,0.2826599,0.05510375,-0.09955448
AT1G77450,anac032,0.4560434,-0.002571955,1.132331,-0.4586153,0.676288,-0.4915852,-0.9476286,-0.1138497,-0.569893,0.06482631,-0.3912171,0.6047725,0.1487291,-0.3488689,-0.8049123,0.1610979,-0.2949455,-0.2656685,-0.7217119,0.5072789,0.05123551
AT1G78000,SEL1,1.030681,1.176198,1.947474,0.1455167,0.9167928,0.1588911,-0.8717903,-0.006098077,-1.036779,0.7531027,-0.2775788,1.195353,0.1646712,-0.9875382,-2.01822,-0.1623196,-1.193001,-0.3215171,-1.352199,0.3789015,-0.6517799
AT1G78340,ATGSTU22,1.311777,0.1610932,0.9067265,-1.150684,-0.4050504,-0.8388273,-2.150604,-0.781519,-2.093296,-0.280855,-1.592632,0.3531315,-0.9586454,-0.6833667,-1.995143,-0.541538,-1.853315,-0.2134819,-1.525259,-1.065982,-2.377758
AT1G78570,ATRHM1,0.2189682,-0.3531728,0.03210831,-0.572141,-0.1868599,-0.322502,-0.5414702,-0.09758176,-0.3165499,-0.3114981,-0.5304662,0.1100636,-0.1089045,0.2967426,0.07777444,0.08366156,-0.1353066,0.5066433,0.2876751,-0.04829978,-0.267268
AT1G78660,ATGGH1,0.554631,-0.04522728,0.3894167,-0.5998583,-0.1652143,-0.8007459,-1.355377,-0.4716304,-1.026261,-0.5978385,-1.152469,-0.1257169,-0.6803479,-0.6451239,-1.199755,-0.03511876,-0.5897497,-0.7827537,-1.337385,-0.2616733,-0.8163043
AT1G79230,ATMST1,0.08513528,0.07931391,-0.01339155,-0.00582137,-0.09852682,-0.1856046,-0.2707399,-0.1019317,-0.187067,-0.1121153,-0.1972506,0.1091324,0.02399717,-0.1068125,-0.1919478,0.1032425,0.01810726,0.1115838,0.02644852,-0.07910228,-0.1642376
AT1G79280,AtTPR,-0.78125,-0.1645457,-0.9324864,0.6167044,-0.1512364,-0.3960486,0.3852014,-0.4220029,0.3592471,0.05100329,0.8322533,-0.7277843,0.05346567,-0.4751779,0.3060721,-0.5225963,0.2586537,-0.4854959,0.2957541,-0.3451068,0.4361432
AT1G79340,AtMC4,0.4933273,0.2652973,0.7021201,-0.22803,0.2087928,-0.5116225,-1.00495,-0.252472,-0.7457994,-0.2353342,-0.7286616,0.2065991,-0.2867282,-0.09400434,-0.5873317,0.1702463,-0.3230811,0.03386449,-0.4594629,-0.2345764,-0.7279038
AT1G79650,AtAO1,0.1909374,0.02623377,-0.2243021,-0.1647036,-0.4152394,0.214339,0.02340163,-0.01866684,-0.2096042,0.1593978,-0.03153957,0.06211974,-0.1288176,0.2866708,0.09573346,0.2649654,0.07402799,0.3143867,0.1234494,0.03337258,-0.1575648
AT1G79830,GC5,-0.1137675,0.04680905,0.09790291,0.1605765,0.2116704,0.04739763,0.1611651,0.02317346,0.136941,0.1483149,0.2620824,-0.01723542,0.09653208,0.007914186,0.1216817,0.01943298,0.1332005,-0.0436568,0.0701107,0.1194205,0.233188
AT1G79930,AtHsp70-14,-0.3670782,0.1475918,-0.699233,0.51467,-0.3321547,-0.1705746,0.1965036,-0.1567639,0.2103143,0.2785258,0.6456041,-0.3635043,0.003573971,0.2931805,0.6602587,-0.01766255,0.3494157,0.192755,0.5598333,-0.1797128,0.1873654
AT1G80050,APT2,-0.07678886,0.5575886,1.273345,0.6343775,1.350134,0.4256003,0.5023892,0.9609153,1.037704,0.8772283,0.9540171,0.8397175,0.9165063,0.192871,0.2696598,0.7302865,0.8070753,-0.2668853,-0.1900964,0.7040668,0.7808557
AT1G80070,EMB14,-1.035623,-0.6877874,-1.051305,0.3478355,-0.01568254,-0.5177448,0.5178781,-0.1936641,0.8419588,0.1062462,1.141869,-0.8547438,0.1808791,-0.4305115,0.6051114,-0.8620489,0.173574,-0.6434811,0.3921418,-0.4892215,0.5464014
AT1G80240,DGR1,0.6053025,0.8373194,0.6114043,0.2320169,0.006101748,-0.4800804,-1.085383,-0.4905029,-1.095805,1.119026,0.5137239,0.9251413,0.3198388,-0.04216311,-0.6474656,0.5082505,-0.09705204,0.9693285,0.364026,0.2171081,-0.3881944
AT1G80410,EMB2753,-0.4662827,-0.3804269,-0.7842717,0.08585579,-0.317989,-0.0496195,0.4166632,-0.2274918,0.2387908,-0.1307742,0.3355085,-0.2799732,0.1863094,0.06223249,0.5285152,0.08954094,0.5558236,0.0218145,0.4880972,-0.3402958,0.1259868
AT1G80860,ATPLMT,0.6224117,0.1516804,0.3434604,-0.4707313,-0.2789513,0.9233382,0.3009265,0.4185438,-0.2038679,0.3226384,-0.2997733,0.6162159,-0.006195778,0.5377654,-0.08464633,0.4798735,-0.1425382,0.326043,-0.2963687,0.5208318,-0.1015799
AT1G80920,AtJ8,0.7421627,0.03100023,1.867849,-0.7111625,1.125686,0.01570655,-0.7264562,-0.1233881,-0.8655508,-0.6239439,-1.366107,0.2056379,-0.5365249,-0.5202261,-1.262389,-0.345548,-1.087711,-0.6495923,-1.391755,1.000268,0.258105
AT2G01450,ATMPK17,0.3983369,0.2229838,0.8730109,-0.1753531,0.474674,-0.3768991,-0.775236,-0.2775591,-0.6758961,-0.0933903,-0.4917272,-0.2550835,-0.6534204,-0.6346111,-1.032948,-0.607053,-1.00539,-0.5224608,-0.9207977,0.0515668,-0.3467701
AT2G01470,ATSEC12,0.2200343,0.1358985,0.1194725,-0.08413584,-0.1005619,-0.2264674,-0.4465018,-0.1467852,-0.3668195,-0.14762,-0.3676544,0.09919302,-0.1208413,-0.1919032,-0.4119375,-0.1711879,-0.3912223,0.01554147,-0.2044929,-0.1176462,-0.3376805
AT2G01530,MLP329,1.522475,0.4960926,3.549787,-1.026382,2.027312,-0.9422843,-2.464759,-1.004755,-2.52723,-1.35724,-2.879715,0.751719,-0.7707558,-1.906897,-3.429372,-0.9588429,-2.481318,-1.508161,-3.030636,0.6423237,-0.8801511
AT2G02390,ATGSTZ1,0.7271926,0.34288,1.046722,-0.3843126,0.3195293,-0.5862267,-1.313419,-0.8393533,-1.566546,-0.5149838,-1.242176,-0.05269122,-0.7798838,-1.258468,-1.985661,-0.4505535,-1.177746,-0.9040614,-1.631254,-0.4699934,-1.197186
AT2G02930,ATGSTF3,2.226349,0.7091646,3.645102,-1.517184,1.418753,2.173079,-0.05327055,1.873357,-0.3529921,4.576425,2.350076,4.850884,2.624535,1.0837,-1.14265,3.24796,1.021611,3.868634,1.642284,5.447912,3.221563
AT2G03820,AtNMD3,-0.1844991,-0.1006495,-0.4894636,0.08384959,-0.3049645,-0.8273768,-0.6428777,-0.7739326,-0.5894335,-0.4085524,-0.2240533,-0.6732999,-0.4888008,-0.3496012,-0.1651021,-0.4329319,-0.2484328,-0.436945,-0.252446,-0.4901166,-0.3056175
AT2G03870,EMB2816,0.3072223,0.3381415,-0.02514869,0.03091912,-0.332371,0.5628341,0.2556117,0.007044121,-0.3001782,-0.4520705,-0.7592929,-0.2234287,-0.530651,-0.08637024,-0.3935926,-0.2448087,-0.552031,-0.09774681,-0.4049692,-0.2704402,-0.5776625
AT2G04160,AIR3,0.5797915,-0.2836714,-0.5244281,-0.8634629,-1.10422,-1.023562,-1.603353,-0.8269075,-1.406699,0.1472684,-0.4325231,-0.2982091,-0.8780005,-0.2611971,-0.8409886,-0.26768,-0.8474715,-0.2879481,-0.8677396,-0.000405135,-0.5801966
AT2G04630,NRPB6B,0.1802543,0.09412835,-0.1583922,-0.08612591,-0.3386465,0.5425825,0.3623282,0.3243094,0.1440552,0.09334161,-0.08691264,0.3081739,0.1279197,0.4559422,0.2756879,0.2283999,0.04814563,0.5135466,0.3332924,0.168641,-0.01161322
AT2G05710,ACO3,0.5202343,-0.4304968,-0.07197322,-0.9507312,-0.5922076,-1.301516,-1.821751,-0.6158155,-1.13605,-0.8800016,-1.400236,-0.9214216,-1.441656,-0.8452327,-1.365467,-0.8963575,-1.416592,-0.7121486,-1.232383,-1.15878,-1.679014
AT2G05840,PAA2,-0.09908439,-0.07815837,-0.1849978,0.02092602,-0.08591346,0.100181,0.1992654,0.0237617,0.1228461,-0.2730995,-0.1740151,-0.07435227,0.02473213,-0.03332916,0.06575524,-0.1967442,-0.09765983,-0.04365026,0.05543414,-0.1520378,-0.05295341
AT2G06850,EXGT-A1,0.5165686,0.3176179,0.8621092,-0.1989507,0.3455405,0.3148253,-0.2017433,0.03067727,-0.4858913,0.2911145,-0.2254541,0.3744539,-0.1421147,0.1964204,-0.3201483,0.0386725,-0.4778961,0.5600001,0.04343145,-0.06315079,-0.5797194
AT2G07340,PFD1,0.2559976,0.2268907,-0.326123,-0.02910688,-0.5821206,0.6749282,0.4189307,0.3325994,0.07660188,0.1555431,-0.1004545,0.1500623,-0.1059353,0.6300665,0.3740689,0.09196515,-0.1640324,0.3841706,0.1281731,0.2685179,0.01252031
AT2G14210,AGL44,-0.8965816,-0.1289101,-0.3503287,0.7676715,0.5462528,0.5366084,1.43319,0.4983818,1.394963,1.711156,2.607738,-0.9372444,-0.04066284,-0.2994679,0.5971137,-1.667319,-0.7707374,-0.9971823,-0.1006008,-0.6335482,0.2630333
AT2G15490,UGT73B4,0.6619667,0.3011064,0.5869705,-0.3608603,-0.07499625,-1.371726,-2.033693,-1.091949,-1.753916,-0.1761846,-0.8381514,-0.3237502,-0.9857169,-0.7715144,-1.433481,-0.7622003,-1.424167,-0.3414529,-1.00342,-0.4780481,-1.140015
AT2G15570,ATHM3,0.05679401,-0.05223731,0.669728,-0.1090313,0.612934,0.4715651,0.4147711,0.3262629,0.2694689,-0.351106,-0.4079,0.01610625,-0.04068777,-0.07211265,-0.1289067,-0.00800134,-0.06479535,-0.3329266,-0.3897206,0.1541678,0.09737379
AT2G15970,ATCOR413-PM1,5.94086,-0.2267857,6.608364,-6.167646,0.6675037,-0.1356962,-6.076556,0.388367,-5.552493,-0.7768422,-6.717702,5.840646,-0.1002141,-1.066602,-7.007462,3.811743,-2.129117,-0.2314974,-6.172358,3.794504,-2.146356
AT2G16060,AHB1,0.2682582,1.107779,0.6870576,0.8395205,0.4187993,0.4410964,0.1728382,0.3229607,0.05470246,1.536625,1.268366,0.9729235,0.7046653,-0.08382651,-0.3520848,0.1206583,-0.1476,0.529697,0.2614387,-0.1243157,-0.392574
AT2G16850,PIP2;8,0.1043285,0.1593503,-0.1069829,0.05502182,-0.2113114,0.3938176,0.2894891,0.1055901,0.001261591,-0.01729454,-0.121623,0.01258861,-0.09173989,0.4784254,0.3740969,-0.1352886,-0.239617,-0.006510894,-0.1108394,0.7952788,0.6909503
AT2G17390,AKR2B,0.2157213,0.09379734,0.03720322,-0.1219239,-0.178518,0.005997094,-0.2097242,0.05036683,-0.1653544,-0.278838,-0.4945593,0.1279013,-0.08781998,-0.08498818,-0.3007094,0.08930812,-0.1264131,0.1737747,-0.04194653,0.0781611,-0.1375602
AT2G17440,PIRL5,0.1199572,-0.4127782,0.8498245,-0.5327354,0.7298673,-0.6661619,-0.7861191,-0.2172674,-0.3372247,-0.1623552,-0.2823124,-0.2667983,-0.3867556,-0.9221994,-1.042157,-0.6212687,-0.741226,-0.8874236,-1.007381,0.2996705,0.1797133
AT2G17720,P4H5,0.4872855,0.6043464,0.5905495,0.1170609,0.103264,-0.5241297,-1.011415,-0.5007414,-0.9880269,-0.2885384,-0.7758239,0.4116309,-0.07565459,-0.3243127,-0.8115982,0.1784523,-0.3088332,0.1822519,-0.3050336,-0.2681314,-0.7554169
AT2G18160,ATBZIP2,-0.03955301,0.1426331,0.3878105,0.1821861,0.4273635,0.5705291,0.6100821,0.4617769,0.5013299,-0.5321742,-0.4926211,0.1813173,0.2208703,0.3482487,0.3878017,-0.45074,-0.411187,-0.5292129,-0.4896599,0.009798063,0.04935107
AT2G18390,ARL2,0.3303979,0.05721517,0.1460617,-0.2731828,-0.1843362,0.5983248,0.2679268,0.256014,-0.07438396,0.06512448,-0.2652734,0.1906672,-0.1397307,0.2914302,-0.03896769,-0.07493016,-0.4053281,0.2719679,-0.05843006,0.329531,-0.000866943
AT2G18800,ATXTH21,-0.1893708,0.09638175,0.4759052,0.2857526,0.6652761,1.197604,1.386975,1.152929,1.3423,1.704777,1.894148,0.8842619,1.073633,2.891558,3.080929,3.799974,3.989345,1.627157,1.816528,0.3894022,0.578773
AT2G18960,AHA1,-0.1353941,-0.2556944,-0.446592,-0.1203003,-0.3111979,-0.3429046,-0.2075104,-0.03812858,0.09726556,-0.2694754,-0.1340812,-0.4906851,-0.3552909,-0.3438544,-0.2084602,-0.4873766,-0.3519824,-0.4343915,-0.2989973,-0.1529566,-0.01756244
AT2G19520,ACG1,-0.2905721,0.04855385,-0.5488742,0.339126,-0.258302,0.01171318,0.3022853,-0.1093561,0.1812161,0.1012789,0.3918511,-0.1165851,0.173987,0.2369982,0.5275703,0.005822144,0.2963943,0.2716199,0.562192,-0.1185914,0.1719807
AT2G19830,SNF7.2,0.1618325,0.2017397,0.2602925,0.03990723,0.09846001,0.2332239,0.07139141,0.06962205,-0.09221045,-0.08788192,-0.2497144,0.3917037,0.2298712,-0.08815463,-0.2499871,0.3637639,0.2019314,0.1341812,-0.0276513,0.1946208,0.03278834
AT2G20120,COV1,0.4225044,0.01029265,0.7083708,-0.4122117,0.2858664,0.08980507,-0.3326993,-0.03065313,-0.4531575,-0.1146736,-0.537178,0.04822731,-0.3742771,0.001190447,-0.4213139,-0.1474386,-0.569943,-0.1943127,-0.6168171,0.3557175,-0.06678686
AT2G20140,RPT2b,-0.05991581,0.06689086,-0.4459037,0.1268067,-0.3859879,0.0199375,0.07985331,-0.1458065,-0.08589067,0.09816752,0.1580833,0.2053308,0.2652466,0.2578035,0.3177193,0.3575123,0.4174281,0.7438001,0.8037159,-0.131639,-0.07172321
AT2G20530,ATPHB6,0.0115463,0.1051618,-0.3684739,0.09361546,-0.3800202,0.3916909,0.3801446,0.2521695,0.2406232,0.226975,0.2154287,0.3428324,0.3312861,0.4137066,0.4021603,0.208129,0.1965827,0.3027881,0.2912418,0.1141536,0.1026073
AT2G20585,NFD6,0.1151731,0.5049104,-0.042702,0.3897373,-0.1578751,1.028773,0.9136,0.2060707,0.09089764,0.5706908,0.4555177,0.3916344,0.2764613,0.7599379,0.6447648,0.3041942,0.1890211,0.5694588,0.4542858,0.1434443,0.02827122
AT2G20630,PIA1,0.8942535,0.3032609,1.693094,-0.5909926,0.7988401,0.1668355,-0.7274179,0.4778811,-0.4163724,-0.08587425,-0.9801277,1.478574,0.5843204,0.4282072,-0.4660463,1.031814,0.1375607,0.3100753,-0.5841782,0.7125987,-0.1816547
AT2G20750,ATEXPB1,0.754498,-0.4076399,0.5603401,-1.162138,-0.1941579,0.5726947,-0.1818034,0.8135174,0.05901939,0.1801995,-0.5742985,1.193899,0.4394008,1.39035,0.6358517,1.165038,0.4105397,0.6985758,-0.05592223,0.8374544,0.08295637
AT2G20990,ATSYTA,0.04279667,-0.4152413,-0.2525034,-0.458038,-0.2953,-0.3700919,-0.4128886,-0.1048054,-0.147602,-0.2837767,-0.3265734,-0.1154802,-0.1582768,-0.09529346,-0.1380901,0.1425448,0.09974814,0.03971004,-0.003086634,-0.1176339,-0.1604305
AT2G21050,LAX2,0.06333139,-0.1049318,0.03709586,-0.1682632,-0.02623553,-0.4653179,-0.5286493,-0.358185,-0.4215164,-0.5165396,-0.579871,-1.262241,-1.325572,-0.06741973,-0.1307511,-1.22596,-1.289292,-0.2853459,-0.3486773,-0.5124159,-0.5757473
AT2G21060,ATCSP4,0.4101079,0.6681293,0.3660731,0.2580214,-0.04403481,-0.1002806,-0.5103886,-0.3028349,-0.7129428,-0.06467309,-0.474781,-0.04543002,-0.455538,-0.08557912,-0.4956871,0.05041262,-0.3596953,0.1058439,-0.304264,0.3491538,-0.06095411
AT2G22780,PMDH1,0.4581589,0.2807489,0.2572988,-0.17741,-0.2008601,-0.3319599,-0.7901188,0.02784663,-0.4303123,0.2122179,-0.245941,0.7449445,0.2867856,-0.1052994,-0.5634583,0.1437811,-0.3143778,0.2653912,-0.1927678,0.4182417,-0.03991728
AT2G23600,ACL,0.1383106,0.5064113,0.8641234,0.3681007,0.7258128,1.929485,1.791174,2.04361,1.905299,1.907607,1.769297,1.443716,1.305405,1.927362,1.789052,2.798951,2.66064,0.8885772,0.7502665,1.496829,1.358519
AT2G23810,TET8,0.2693867,0.2515888,1.514077,-0.01779784,1.24469,-0.1041122,-0.3734988,-0.7773918,-1.046778,0.4507589,0.1813722,0.8183186,0.5489319,-1.042964,-1.31235,0.2702256,0.000838965,-0.6899641,-0.9593508,-0.1865269,-0.4559136
AT2G24150,HHP3,0.579132,0.2985246,0.5883109,-0.2806073,0.009178903,0.05890863,-0.5202233,0.2805411,-0.2985909,0.4227327,-0.1563993,0.5361609,-0.04297107,-0.3146947,-0.8938267,0.3801767,-0.1989553,0.2202903,-0.3588417,0.7206314,0.1414994
AT2G24200,LAP1,-0.1446482,-0.1150619,-0.3422544,0.02958632,-0.1976062,-0.2202904,-0.07564222,-0.03451413,0.1101341,-0.1652896,-0.02064134,-0.09396513,0.0506831,-0.1370336,0.007614666,0.08836908,0.2330173,0.1093198,0.2539681,-0.1852973,-0.04064903
AT2G24260,LRL1,0.6290382,0.445067,1.193792,-0.1839712,0.564754,-0.07332097,-0.7023592,0.4504617,-0.1785765,0.682297,0.05325878,0.8138303,0.1847921,-0.6023627,-1.231401,0.6891326,0.0600944,-0.1880796,-0.8171178,0.9515552,0.322517
AT2G24570,ATWRKY17,0.259537,0.2516825,0.237217,-0.00785451,-0.02232001,0.06187463,-0.1976624,-0.1257836,-0.3853206,0.1991753,-0.06036176,0.5682908,0.3087538,0.1091904,-0.1503466,0.3155386,0.05600157,0.03753177,-0.2220053,0.3196789,0.06014183
AT2G25060,AtENODL14,0.2009424,0.4359783,-0.2813113,0.2350359,-0.4822537,1.43669,1.235748,0.4808453,0.2799028,0.3187576,0.1178152,0.07530276,-0.1256397,0.7466038,0.5456614,0.7539016,0.5529592,1.392068,1.191126,0.6554142,0.4544718
AT2G25110,AtSDF2,-0.04457792,0.354482,-0.009818459,0.3990599,0.03475946,0.2629537,0.3075316,0.1027807,0.1473586,0.3515293,0.3961072,0.7817902,0.8263682,0.2608549,0.3054328,0.3646563,0.4092342,0.9129429,0.9575208,0.3186206,0.3631985
AT2G25490,EBF1,-0.2839255,-0.3258385,-0.0706537,-0.04191302,0.2132718,-0.5792398,-0.2953143,-0.2361521,0.04777333,-0.2516576,0.03226787,-0.5666276,-0.2827022,-0.4261302,-0.1422047,-0.9681876,-0.6842621,-0.4117585,-0.1278331,-0.3042987,-0.02037328
AT2G26080,AtGLDP2,-0.7550427,-0.2824855,-0.8280255,0.4725571,-0.0729828,-0.4186581,0.3363846,-0.5165827,0.2384599,-0.2035002,0.5515424,-0.7521128,0.002929824,-0.3100302,0.4450125,-0.7215647,0.03347792,-0.3660771,0.3889656,-0.6238902,0.1311525
AT2G26300,ATGPA1,-0.1071377,-0.1835978,0.1282486,-0.07646008,0.2353863,-0.4078364,-0.3006987,-0.3744299,-0.2672922,-0.01084116,0.09629652,-0.3799108,-0.2727732,-0.4414201,-0.3342824,-0.7227014,-0.6155637,-0.1280441,-0.02090647,-0.2701395,-0.1630018
AT2G26400,ARD,0.7130978,3.275055,2.259776,2.561957,1.546679,1.123568,0.41047,0.8002027,0.08710493,5.328824,4.615726,2.171918,1.458821,0.1755234,-0.5375744,-0.9685895,-1.681687,3.254835,2.541737,2.77793,2.064832
AT2G26900,BASS2,0.183777,-0.03368076,0.307734,-0.2174578,0.123957,0.4390981,0.255321,0.5117496,0.3279726,0.5281677,0.3443907,0.7627917,0.5790147,0.489506,0.3057289,1.405186,1.221409,0.7773069,0.5935299,0.6510196,0.4672426
AT2G27230,LHW,-0.5944687,-0.4123748,-0.4165298,0.1820939,0.1779389,-0.4964375,0.09803126,-0.3101779,0.2842908,-0.0926546,0.5018141,-0.5361527,0.05831603,-0.09036354,0.5041052,-0.3944126,0.2000562,-0.1286146,0.4658541,-0.2651571,0.3293116
AT2G27450,ATNLP1,0.1678059,0.07653221,-0.05163232,-0.09127367,-0.2194382,0.1348215,-0.03298443,0.03566121,-0.1321447,-0.1767544,-0.3445602,0.3283667,0.1605608,0.07084136,-0.09696452,0.4156823,0.2478764,0.2486229,0.08081703,0.1498197,-0.0179862
AT2G27840,HD2D,-0.1611881,0.4345039,-0.9582453,0.595692,-0.7970572,0.7575035,0.9186917,0.06946367,0.2306518,0.3018655,0.4630536,0.3374666,0.4986547,0.6237234,0.7849115,0.3711837,0.5323718,0.5581619,0.7193501,-0.4480732,-0.2868851
AT2G27960,CKS1,0.3585663,0.1847981,0.5019918,-0.1737681,0.1434255,1.039421,0.6808543,0.6073036,0.2487374,0.1163257,-0.2422405,0.551592,0.1930258,0.6136657,0.2550995,0.4761535,0.1175873,0.5197707,0.1612044,0.69552,0.3369537
AT2G28000,CH-CPN60A,-0.5191698,0.04321866,-0.8823647,0.5623885,-0.3631949,-0.2121852,0.3069846,-0.2892058,0.229964,0.1167867,0.6359566,-0.2695851,0.2495847,-0.06492656,0.4542432,-0.2416155,0.2775543,0.2645669,0.7837367,-0.2059589,0.3132109
