TAIR,SYMBOL,Log2fc_.Ws_GC_Alight.v.Ws_GC_dark.,Log2fc_.Ws_GC_Alight.v.Col.0_FLT_Alight.,Log2fc_.Ws_GC_dark.v.Col.0_FLT_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0_FLT_dark.,Log2fc_.Ws_GC_dark.v.Col.0_FLT_dark.,Log2fc_.Ws_GC_Alight.v.Col.0_GC_Alight.,Log2fc_.Ws_GC_dark.v.Col.0_GC_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0_GC_dark.,Log2fc_.Ws_GC_dark.v.Col.0_GC_dark.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_FLT_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_FLT_dark.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_GC_Alight.,Log2fc_.Ws_GC_Alight.v.Col.0.PhyD_GC_dark.,Log2fc_.Ws_GC_dark.v.Col.0.PhyD_GC_dark.,Log2fc_.Ws_GC_Alight.v.Ws_FLT_Alight.,Log2fc_.Ws_GC_dark.v.Ws_FLT_Alight.,Log2fc_.Ws_GC_Alight.v.Ws_FLT_dark.,Log2fc_.Ws_GC_dark.v.Ws_FLT_dark.
AT4G32150,ATVAMP711,1.566648,-0.08906876,-1.655716,0.1410069,-1.425641,-0.0761909,-1.642838,0.7654378,-0.8012098,-0.5079079,-2.074556,-0.2172709,-1.783919,-0.4915519,-2.058199,0.3960508,-1.170597,-0.2083844,-1.775032,0.330733,-1.235915
AT4G32400,ATBT1,-0.4788485,0.1615266,0.6403751,-0.08240855,0.3964399,0.07417466,0.5530231,-0.003613684,0.4752348,0.1958038,0.6746523,0.2051103,0.6839588,0.1200214,0.5988699,-0.2254842,0.2533643,-0.03929775,0.4395507,-0.09100612,0.3878424
AT4G32410,ANY1,0.004944367,0.1943377,0.1893933,0.1875252,0.1825808,0.6493778,0.6444335,0.09292777,0.08798341,0.4339723,0.4290279,0.1862419,0.1812976,0.1639136,0.1589692,0.07547782,0.07053345,0.6664292,0.6614848,0.1969022,0.1919578
AT4G32520,AtSHMT3,-0.7578757,0.06139447,0.8192702,0.07126005,0.8291358,0.07424,0.8321157,-0.09342361,0.6644521,0.05334151,0.8112172,-0.1419246,0.6159511,0.4727714,1.230647,-0.2066744,0.5512013,0.1092231,0.8670988,-0.4484839,0.3093919
AT4G32720,AtLa1,-0.8888308,0.0500281,0.9388589,-0.3090305,0.5798003,0.03963917,0.9284699,-0.05996495,0.8288658,0.1292863,1.018117,0.02871043,0.9175412,0.2206301,1.109461,-0.2115228,0.6773079,-0.1321124,0.7567184,-0.4456744,0.4431564
AT4G32830,AtAUR1,0.05417148,0.6778274,0.6236559,0.2729169,0.2187455,0.1367541,0.08258266,-0.1611259,-0.2152974,0.5592995,0.505128,0.6329742,0.5788028,0.5531837,0.4990122,0.4803817,0.4262102,-0.09026873,-0.1444402,-0.2201414,-0.2743129
AT4G32940,GAMMA-VPE,1.802232,0.1708476,-1.631384,0.81132,-0.9909121,0.1693355,-1.632897,1.105955,-0.6962767,-0.04396782,-1.8462,0.08176267,-1.720469,-0.3445457,-2.146778,1.331308,-0.4709245,0.9545505,-0.8476816,1.346722,-0.4555104
AT4G33090,APM1,-0.4621207,-0.196869,0.2652517,-0.05004466,0.412076,0.2246225,0.6867432,-0.1818289,0.2802918,-0.1040697,0.358051,0.015067,0.4771877,0.0199614,0.4820821,-0.008574325,0.4535464,0.02093537,0.4830561,-0.2397489,0.2223718
AT4G33260,AtCDC20.2,-0.3119593,1.34159,1.653549,1.133549,1.445508,1.317113,1.629073,0.1730469,0.4850063,1.258927,1.570886,2.491609,2.803569,1.760938,2.072898,0.9886849,1.300644,0.02509931,0.3370586,-0.07701344,0.2349459
AT4G33270,AtCDC20.1,-0.2419567,0.05985405,0.3018108,-0.01923283,0.2227239,0.08397028,0.325927,-1.024894,-0.7829371,0.04261554,0.2845723,0.9085469,1.150504,0.6718158,0.9137726,0.1885712,0.430528,0.02743617,0.2693929,-0.1896177,0.05233902
AT4G33360,FLDH,0.1305371,-0.5640965,-0.6946336,-0.3873135,-0.5178506,-0.3848939,-0.515431,0.1177178,-0.01281933,-0.2968231,-0.4273602,-0.003715203,-0.1342523,0.1414729,0.01093583,-0.3470181,-0.4775552,-0.3764912,-0.5070283,0.08569262,-0.0448445
AT4G33410,ATSPPL1,-0.04065974,0.1201495,0.1608092,0.08075714,0.1214169,0.1762388,0.2168985,0.04593488,0.08659462,0.0468669,0.08752663,-0.08661511,-0.04595537,0.138301,0.1789607,0.0310208,0.07168054,-0.3825178,-0.3418581,-0.07649513,-0.03583539
AT4G33580,ATBCA5,-0.1776311,0.1500481,0.3276792,0.05196688,0.2295979,-0.09978348,0.07784759,0.1826923,0.3603234,0.3359976,0.5136287,0.2780196,0.4556507,0.619118,0.796749,0.06710605,0.2447371,-0.05813396,0.1194971,-0.06196436,0.1156667
AT4G33680,AGD2,-0.527895,0.2757703,0.8036653,0.2384717,0.7663667,0.1138217,0.6417167,0.350581,0.8784759,0.3461842,0.8740792,0.5884939,1.116389,0.7234684,1.251363,0.2101147,0.7380097,-0.06610291,0.4617921,-0.2865018,0.2413932
AT4G34135,UGT73B2,0.8608254,-0.5765035,-1.437329,-0.1825153,-1.043341,0.04690482,-0.8139206,0.0681696,-0.7926558,-0.08390756,-0.944733,-0.1261805,-0.987006,-0.3819011,-1.242727,-0.004947362,-0.8657728,0.5790085,-0.281817,0.6547953,-0.2060301
AT4G34260,AXY8,-0.04781016,0.2323731,0.2801833,0.1355542,0.1833643,0.4856011,0.5334113,0.3474474,0.3952576,0.5932426,0.6410527,0.1733607,0.2211708,0.5323577,0.5801678,0.433855,0.4816652,0.2191383,0.2669485,-0.3186401,-0.27083
AT4G34350,CLB6,0.8892147,0.1771691,-0.7120456,0.5768458,-0.3123689,-0.2910432,-1.180258,0.2710297,-0.618185,-0.2178379,-1.107053,0.1119833,-0.7772313,-0.2000426,-1.089257,0.4973753,-0.3918394,0.2470888,-0.6421259,0.6683662,-0.2208485
AT4G34460,AGB1,0.06334554,-0.09042391,-0.1537694,0.1558052,0.09245963,0.04554325,-0.01780229,-0.0129165,-0.07626204,-0.1904135,-0.2537591,-0.1637986,-0.2271442,-0.03627194,-0.09961748,-0.09715719,-0.1605027,0.2455498,0.1822043,-0.01685009,-0.08019562
AT4G34490,ATCAP1,-0.1126416,-0.2496467,-0.1370051,0.1484193,0.2610609,0.01732501,0.1299666,0.1011838,0.2138254,0.3593168,0.4719583,0.2936975,0.406339,0.6082762,0.7209178,0.07792752,0.1905691,-0.07704293,0.03559864,-0.008550603,0.104091
AT4G34620,SSR16,0.6621145,0.7698349,0.1077205,0.7605725,0.09845803,0.5097649,-0.1523496,0.5064778,-0.1556367,0.3819316,-0.2801828,0.2172379,-0.4448765,0.1245983,-0.5375162,0.7693534,0.1072389,0.1141413,-0.5479732,0.3982536,-0.2638609
AT4G34890,ATXDH1,0.530545,1.081166,0.5506211,1.65905,1.128505,1.678587,1.148042,1.380898,0.8503527,1.054029,0.5234835,0.719648,0.189103,1.084243,0.5536985,1.453063,0.9225181,0.4493813,-0.08116366,0.2485192,-0.2820258
AT4G34970,ADF9,1.372644,-0.2500478,-1.622692,0.1304168,-1.242227,0.5220045,-0.8506394,0.3044183,-1.068226,0.4192069,-0.953437,-1.137825,-2.510469,-0.1775994,-1.550243,1.019953,-0.3526912,-0.2641508,-1.636795,2.165677,0.793033
AT4G35000,APX3,-0.1082026,-0.4974562,-0.3892536,-0.3981909,-0.2899883,-0.2835162,-0.1753136,-0.07101478,0.03718785,-0.4808602,-0.3726575,-0.3418599,-0.2336573,-0.2509696,-0.1427669,0.3706273,0.4788299,-0.5263226,-0.41812,-0.01783186,0.09037077
AT4G35020,ARAC3,-0.2161491,0.6662362,0.8823853,0.1493714,0.3655205,0.08034127,0.2964903,-0.01769486,0.1984542,0.3548676,0.5710167,-0.002442389,0.2137067,-0.004111609,0.2120375,0.2678717,0.4840208,-0.1453917,0.07075734,-0.1945176,0.0216315
AT4G35090,CAT2,1.343493,-0.5624464,-1.905939,0.1702444,-1.173248,-0.1703094,-1.513802,0.4723868,-0.8711059,-0.4179107,-1.761403,0.04038566,-1.303107,-0.7449785,-2.088471,0.4294998,-0.913993,-0.1121423,-1.455635,0.6916244,-0.6518683
AT4G35260,IDH-I,-0.4009079,-0.2614629,0.139445,-0.1294415,0.2714664,-0.2873462,0.1135617,0.005932187,0.4068401,-0.2808578,0.1200501,0.07929814,0.4802061,0.2235612,0.6244691,-0.4900169,-0.08910896,-0.427001,-0.0260931,-0.4396342,-0.03872626
AT4G35310,ATCPK5,-0.1075905,-0.07718317,0.03040735,-0.02961775,0.07797277,0.3885227,0.4961133,0.103251,0.2108415,-0.1483162,-0.04072572,0.2585365,0.366127,0.4086658,0.5162564,-0.2213849,-0.1137944,0.09578214,0.2033727,-0.2208674,-0.1132769
AT4G35350,XCP1,-0.2045232,-0.4470072,-0.2424839,0.7195838,0.924107,0.3190999,0.5236232,-1.087327,-0.8828036,0.1034966,0.3080198,1.0064,1.210923,-0.1644377,0.04008556,-0.4950648,-0.2905416,-0.2799028,-0.07537952,0.7784567,0.98298
AT4G35450,AFT,0.03674006,-0.1052277,-0.1419677,0.000545099,-0.03619496,-0.1877344,-0.2244744,0.1768366,0.1400965,0.1064228,0.06968271,0.5047647,0.4680246,0.1562084,0.1194683,0.1383475,0.1016074,-0.07717475,-0.1139148,0.2543101,0.21757
AT4G35490,MRPL11,-0.38099,-0.1416344,0.2393556,-0.287233,0.09375697,-0.435851,-0.05486098,-0.339641,0.04134894,-0.1436786,0.2373114,-0.2790977,0.1018923,-0.1573121,0.2236778,-0.6195178,-0.2385278,-0.39826,-0.01727004,-0.3198479,0.06114206
AT4G35630,PSAT1,-0.4427575,-0.4906128,-0.04785529,-0.34543,0.09732758,-0.1649174,0.2778402,-0.115056,0.3277015,-0.1507987,0.2919589,0.07632218,0.5190797,0.4783552,0.9211127,-0.49988,-0.05712245,-0.1229743,0.3197832,-0.09860592,0.3441516
AT4G35800,NRPB1,0.02784477,0.192183,0.1643382,0.3064602,0.2786155,0.3295853,0.3017405,-0.06774109,-0.09558586,0.2525568,0.224712,-0.2404452,-0.2682899,0.0130897,-0.01475507,0.3680581,0.3402134,0.511217,0.4833722,0.08803848,0.06019371
AT4G35830,ACO1,-0.4356603,-0.3203676,0.1152927,-0.0876011,0.3480592,0.2697512,0.7054115,-0.38531,0.05035029,-0.1748956,0.2607647,-0.04088524,0.3947751,0.1199493,0.5556095,-0.2658712,0.1697891,0.3261146,0.7617749,-0.1799377,0.2557226
AT4G35890,AtLARP1c,-0.2937052,-0.3251379,-0.03143265,-0.4281875,-0.1344823,-0.05050024,0.243205,-0.3088487,-0.0151434,-0.1213835,0.1723217,-0.3437967,-0.05009145,-0.2294127,0.06429257,-0.2704191,0.0232861,-0.08892015,0.2047851,-0.2775869,0.01611837
AT4G35920,MCA1,0.1303238,0.005428627,-0.1248951,0.1188928,-0.01143092,-0.03929658,-0.1696203,-0.1515778,-0.2819016,0.1300412,-0.00028254,0.1257682,-0.004555551,-0.2487634,-0.3790872,-0.1900424,-0.3203661,0.3060164,0.1756926,-0.005078351,-0.1354021
AT4G36020,AtCSP1,-0.9285289,0.3352764,1.263805,0.001377834,0.9299067,0.4884621,1.416991,0.2537111,1.18224,0.5524426,1.480971,0.01667865,0.9452075,0.4814702,1.409999,0.1049039,1.033433,-0.2552559,0.673273,-0.4998741,0.4286548
AT4G36040,DJC23,2.057399,-0.1503722,-2.207771,-0.1907992,-2.248198,-0.4491958,-2.506595,0.9455195,-1.11188,-0.9921656,-3.049565,-0.06722267,-2.124622,-1.131478,-3.188877,1.195269,-0.8621298,-0.1990615,-2.25646,0.9783178,-1.079081
AT4G36360,BGAL3,-0.4137048,0.5927081,1.006413,0.4043395,0.8180442,0.1159725,0.5296773,-0.3401347,0.0735701,0.7527316,1.166436,0.1762774,0.5899822,0.3739672,0.787672,0.2864991,0.7002039,0.7787867,1.192492,-0.07824072,0.3354641
AT4G36410,UBC17,0.9538161,0.4099103,-0.5439058,1.084916,0.1311003,-0.5642415,-1.518058,2.259959,1.306142,-0.7790925,-1.732909,1.468658,0.5148423,-0.7677002,-1.721516,2.808112,1.854296,-0.09072195,-1.044538,1.402542,0.4487258
AT4G36690,ATU2AF65A,-0.1287034,0.03249455,0.161198,0.3223012,0.4510046,0.2015014,0.3302048,-0.1290296,-0.00032617,0.07218447,0.2008879,-0.1933709,-0.06466752,0.07201066,0.2007141,0.104591,0.2332944,0.3117936,0.440497,-0.1009054,0.02779802
AT4G36760,APP1,-0.206254,-0.2977062,-0.09145223,-0.272808,-0.06655402,0.2634026,0.4696566,-0.09967284,0.1065811,-0.2459281,-0.03967418,-0.1706906,0.03556333,0.111138,0.3173919,-0.03672555,0.1695284,-0.2040958,0.002158211,-0.06969961,0.1365544
AT4G36800,RCE1,0.2790565,0.4374359,0.1583794,0.2777909,-0.001265594,-0.06798886,-0.3470454,0.5073646,0.2283081,0.08533579,-0.1937207,0.3923486,0.1132921,0.272806,-0.006250553,0.06783678,-0.2112197,-0.09321751,-0.372274,0.03103492,-0.2480216
AT4G36930,SPT,0.2727759,-0.1227183,-0.3954942,-0.1590421,-0.431818,-0.03993528,-0.3127112,-0.23256,-0.5053359,0.1215658,-0.1512101,-0.488688,-0.7614639,0.1361067,-0.1366692,0.4788883,0.2061124,-0.09742492,-0.3702008,0.01033401,-0.2624419
AT4G37410,CYP81F4,3.144031,-0.1998052,-3.343836,0.668402,-2.475629,0.1457514,-2.998279,2.963389,-0.1806414,0.8656878,-2.278343,1.866121,-1.27791,0.7152083,-2.428823,3.58735,0.4433187,0.6618416,-2.482189,3.448513,0.304482
AT4G37540,LBD39,-0.5031631,-0.3560099,0.1471532,0.05677265,0.5599358,-0.8713109,-0.3681478,-0.639195,-0.1360319,-0.08460285,0.4185603,-0.664617,-0.1614539,-0.7908639,-0.2877008,-0.9047648,-0.4016017,-0.3800005,0.1231626,-0.646647,-0.1434839
AT4G37590,MEL1,0.2271619,0.00203695,-0.2251249,0.3309867,0.1038248,0.141183,-0.08597889,-0.0200326,-0.2471945,0.3836686,0.1565067,0.008721806,-0.2184401,0.5231355,0.2959736,0.2303429,0.003180994,0.6270412,0.3998794,0.2665407,0.03937879
AT4G37870,PCK1,-0.04670528,-0.9424613,-0.895756,-0.515313,-0.4686078,0.2259837,0.272689,-0.2547498,-0.2080445,-0.8031339,-0.7564286,-0.7597228,-0.7130175,-0.799757,-0.7530517,0.1602939,0.2069992,-0.1733523,-0.1266471,0.06417097,0.1108763
AT4G38100,CURT1D,-0.6308011,0.8455901,1.476391,0.4248748,1.055676,0.2628622,0.8936632,0.5088127,1.139614,0.4872433,1.118044,0.4083717,1.039173,0.601415,1.232216,-0.01137946,0.6194216,-0.3773117,0.2534894,-0.09638124,0.5344198
AT4G38130,ATHD1,-0.1575391,-0.3133281,-0.155789,-0.08650081,0.07103827,0.1712691,0.3288081,-0.2762606,-0.1187216,0.1031402,0.2606793,-0.2207354,-0.06319629,0.08209163,0.2396307,-0.001205716,0.1563334,0.1791668,0.3367059,-0.1150283,0.0425108
AT4G38220,AQI,0.2223754,-0.1215373,-0.3439127,-0.08423216,-0.3066075,0.03317151,-0.1892039,0.4587438,0.2363684,-0.000195375,-0.2225708,0.8269603,0.6045849,0.01553461,-0.2068408,0.07670048,-0.1456749,-0.2210236,-0.443399,0.1356413,-0.08673412
AT4G38430,ATROPGEF1,0.1185628,0.4227905,0.3042277,0.2285837,0.1100209,0.5376616,0.4190989,-0.08880205,-0.2073648,0.3896993,0.2711366,-0.1299344,-0.2484971,0.1615383,0.04297553,0.4752247,0.356662,0.516026,0.3974632,-0.0297201,-0.1482829
AT4G38470,STY46,1.529672,-0.8245318,-2.354204,-0.02362021,-1.553292,-0.2675929,-1.797265,0.5198125,-1.00986,-1.66367,-3.193342,0.3595328,-1.170139,-1.147157,-2.676829,0.9715529,-0.5581192,-0.3512401,-1.880912,1.170167,-0.3595047
AT4G38510,AtVAB2,0.05884654,-0.1190008,-0.1778474,-0.2073263,-0.2661729,0.1564457,0.09759917,0.2344516,0.175605,0.2230384,0.1641918,0.3317578,0.2729112,0.2331525,0.174306,-0.0300752,-0.08892174,-0.07193525,-0.1307818,0.08605333,0.02720679
AT4G38520,APD6,0.521117,0.3636678,-0.1574493,0.4180016,-0.1031154,0.5243251,0.003208027,0.3029279,-0.2181892,0.3507946,-0.1703225,0.4417524,-0.07936466,0.2200145,-0.3011026,0.0834063,-0.4377107,0.3901716,-0.1309454,0.1780591,-0.343058
AT4G38570,PIS2,-0.05112791,0.5969138,0.6480417,0.556538,0.6076659,-0.02621547,0.02491244,0.05625364,0.1073816,0.4057576,0.4568855,0.2586512,0.3097791,0.1572366,0.2083645,0.1587769,0.2099048,0.2595068,0.3106347,0.2409325,0.2920604
AT4G38600,KAK,-0.3195022,-0.1015592,0.217943,0.03245171,0.3519539,0.1521971,0.4716993,-0.516786,-0.1972839,-0.0421634,0.2773388,-0.3408465,-0.02134435,-0.2181685,0.1013337,-0.07210846,0.2473937,0.2313117,0.5508138,-0.3273847,-0.007882519
AT4G38630,ATMCB1,-0.2872643,-0.2694937,0.01777059,-0.3335093,-0.04624507,-0.5613092,-0.274045,-0.2263654,0.06089881,-0.2692904,0.01797389,0.1973859,0.4846502,-0.03994408,0.2473202,-0.45612,-0.1688558,-0.1064187,0.1808456,-0.1894729,0.09779131
AT4G39080,VHA-A3,0.1627873,-0.01482088,-0.1776082,0.03486944,-0.1279179,0.2227383,0.05995101,0.1374483,-0.02533903,0.1513987,-0.0113886,0.3480066,0.1852193,0.1692519,0.006464577,-0.02113038,-0.1839177,0.2236056,0.06081824,-0.04754612,-0.2103334
AT4G39220,ATRER1A,-0.07996957,-0.1001759,-0.02020635,-0.2797266,-0.199757,-0.3581159,-0.2781463,0.1309276,0.2108972,-0.08855956,-0.008589985,-0.02317838,0.05679119,-0.06197652,0.01799305,-0.1344351,-0.05446558,-0.5152797,-0.4353101,0.0807993,0.1607689
AT4G39400,ATBRI1,-0.0107445,-0.3675159,-0.3567714,-0.4299575,-0.419213,0.1048716,0.1156161,-0.3497242,-0.3389797,-0.07196533,-0.06122083,-0.6376084,-0.6268639,-0.2822661,-0.2715216,-0.1324187,-0.1216742,-0.09306493,-0.08232043,-0.2551698,-0.2444253
AT4G39660,AGT2,-0.1757525,-0.7034871,-0.5277346,-0.1193851,0.05636746,-0.4315993,-0.2558467,-0.009952222,0.1658003,-1.27277,-1.097018,0.08485523,0.2606078,-0.9743448,-0.7985923,0.03988977,0.2156423,-0.241273,-0.06552045,-0.2511328,-0.07538029
AT4G39800,ATIPS1,-0.5935175,0.9274478,1.520965,0.38434,0.9778574,0.2827345,0.8762519,0.00877545,0.6022929,0.839768,1.433285,0.7043957,1.297913,0.669845,1.263362,0.08214374,0.6756612,0.3811953,0.9747128,-0.2805437,0.3129738
AT4G39910,ATUBP3,0.4258415,-0.1819717,-0.6078131,0.05332481,-0.3725167,0.01062085,-0.4152206,0.1309771,-0.2948644,-0.06566349,-0.491505,-0.05187292,-0.4777144,-0.05261331,-0.4784548,0.2306531,-0.1951884,0.03457588,-0.3912656,0.1600507,-0.2657907
AT4G39980,DHS1,-0.4579171,-0.6311408,-0.1732237,-0.634232,-0.1763149,0.1441552,0.6020723,-0.1497192,0.3081979,-0.2173243,0.2405928,0.404276,0.8621931,0.190839,0.6487561,-0.3723015,0.08561556,-0.2810704,0.1768467,-0.218155,0.2397621
AT5G01340,AtmSFC1,0.3087972,1.28198,0.9731828,1.094887,0.7860896,0.8432546,0.5344574,1.11769,0.8088924,1.054682,0.7458846,1.086647,0.7778496,1.195138,0.8863412,1.116639,0.8078417,0.3634938,0.05469663,0.2674853,-0.0413119
AT5G01410,ATPDX1,-0.4696504,-0.2251536,0.2444967,-0.2422814,0.227369,-0.2537081,0.2159423,0.04840901,0.5180594,-0.2304859,0.2391645,0.04552292,0.5151733,-0.1280616,0.3415887,-0.3012506,0.1683998,-0.4467497,0.02290069,-0.05546147,0.4141889
AT5G01890,PXC2,-0.267186,0.1179238,0.3851099,0.0173019,0.2844879,0.4312895,0.6984755,-0.6803588,-0.4131727,1.028983,1.296169,-0.2074039,0.05978211,0.2434073,0.5105933,-0.02614469,0.2410414,0.772066,1.039252,-0.2312368,0.03594925
AT5G02260,ATEXP9,-0.3934909,-1.211548,-0.8180573,-1.340052,-0.9465614,-1.15633,-0.7628392,-0.1439664,0.2495245,-0.7161801,-0.3226892,-0.577053,-0.1835621,-0.8771961,-0.4837052,-0.896672,-0.5031811,-0.1795779,0.213913,0.5600983,0.9535892
AT5G02840,LCL1,2.602218,1.162942,-1.439276,1.522723,-1.079494,-0.04256243,-2.64478,1.136534,-1.465683,0.4201219,-2.182096,1.062401,-1.539817,-0.3517372,-2.953955,1.61842,-0.9837972,0.8957778,-1.70644,1.79255,-0.8096677
AT5G03040,iqd2,0.09644607,0.1392798,0.0428337,0.1508529,0.05440678,0.4013585,0.3049125,0.2209874,0.1245413,0.5718562,0.4754101,0.6213628,0.5249167,0.3670412,0.2705952,0.05753345,-0.03891262,0.02294188,-0.07350419,-0.02799955,-0.1244456
AT5G03160,ATP58IPK,-0.8467531,-0.6161065,0.2306467,-0.9082365,-0.06148335,0.1463224,0.9930755,-0.1554386,0.6913145,-0.3992584,0.4474947,0.08443194,0.9311851,-0.0429377,0.8038154,-0.6669849,0.1797682,-0.5686459,0.2781072,-0.8157071,0.03104606
AT5G03290,IDH-V,0.09808478,-0.01710775,-0.1151925,-0.007993532,-0.1060783,-0.3263726,-0.4244573,0.3345849,0.2365001,-0.07686864,-0.1749534,-0.02353072,-0.1216155,0.1930242,0.09493941,-0.1224148,-0.2204996,0.05124667,-0.04683811,0.03640189,-0.06168289
AT5G03455,ACR2,0.4538781,0.5708891,0.117011,0.4286129,-0.02526516,0.004314871,-0.4495632,0.4388167,-0.01506138,0.03318397,-0.4206941,0.1219761,-0.331902,-0.09747328,-0.5513514,0.5678419,0.1139638,-0.2770601,-0.7309382,0.3315802,-0.1222979
AT5G03520,ATRAB-E1D,0.3368583,-0.03081619,-0.3676745,-0.02432054,-0.3611788,-0.05736962,-0.3942279,0.1728866,-0.1639717,-0.08855471,-0.425413,0.08122954,-0.2556287,-0.152357,-0.4892153,-0.2938182,-0.6306765,-0.3186872,-0.6555455,-0.1389302,-0.4757885
AT5G03530,ATRAB,0.08920882,0.2754397,0.1862309,0.4108219,0.3216131,0.1827868,0.09357799,-0.01568686,-0.1048957,0.4307599,0.341551,-0.09047399,-0.1796828,0.008817196,-0.08039162,0.2616292,0.1724204,-0.09775536,-0.1869642,0.09883591,0.009627094
AT5G03740,HD2C,-0.43069,0.1019437,0.5326337,-0.04216773,0.3885222,-0.2092803,0.2214097,0.1870239,0.6177139,0.1945024,0.6251924,0.2301309,0.6608209,0.5134622,0.9441522,0.0999448,0.5306348,-0.01924989,0.4114401,-0.1292003,0.3014897
AT5G03860,MLS,1.39014,-0.4881439,-1.878284,-0.08639026,-1.47653,0.164165,-1.225975,0.5000441,-0.890096,0.01390794,-1.376232,0.2164073,-1.173733,-0.03463144,-1.424772,2.36007,0.9699301,0.1855566,-1.204583,1.691912,0.3017718
AT5G04430,BTR1,-0.3281331,-0.01125227,0.3168808,-0.1876828,0.1404503,0.01203598,0.3401691,0.04569727,0.3738304,0.1148102,0.4429433,0.2443504,0.5724835,0.4463743,0.7745074,-0.1131762,0.2149569,-0.06998314,0.2581499,-0.1428011,0.185332
AT5G04470,SIM,1.493219,0.01591845,-1.477301,-0.112104,-1.605323,-0.6970789,-2.190298,0.9735976,-0.5196218,-0.6046114,-2.097831,0.2995098,-1.19371,-0.8132361,-2.306456,0.1739185,-1.319301,-0.8480596,-2.341279,0.3388101,-1.154409
AT5G04560,DME,0.08072605,0.1466733,0.06594726,0.3015968,0.2208707,0.4329309,0.3522048,0.07408533,-0.006640712,0.1467901,0.06606408,-0.00024364,-0.08096969,0.126541,0.04581493,0.3098546,0.2291285,0.4870181,0.406292,0.1186612,0.03793515
AT5G04740,ACR12,0.006821939,-0.4141423,-0.4209642,-0.3958282,-0.4026501,-0.3992023,-0.4060243,0.005487374,-0.001334565,-0.580777,-0.587599,0.1596546,0.1528327,-0.1853126,-0.1921345,-0.1422385,-0.1490604,-0.444974,-0.4517959,0.02143204,0.0146101
AT5G05080,ATUBC22,0.2616444,0.1956945,-0.06594996,0.1343037,-0.1273407,-0.004326631,-0.2659711,-0.08754163,-0.3491861,0.1070622,-0.1545822,-0.1248928,-0.3865373,0.06785912,-0.1937853,0.3504287,0.08878424,-0.04545886,-0.3071033,-0.04234475,-0.3039892
AT5G05170,ATCESA3,-0.1038452,0.01009877,0.113944,0.1473714,0.2512166,0.0959305,0.1997757,0.08296096,0.1868061,0.1010556,0.2049007,-0.1399411,-0.03609587,0.03240664,0.1362518,-0.1624852,-0.05864003,0.5128512,0.6166964,0.1705782,0.2744234
AT5G05610,AL1,0.09452656,0.07587346,-0.0186531,-0.06249348,-0.15702,-0.3755668,-0.4700934,-0.1184197,-0.2129463,0.01586864,-0.07865792,-0.1048549,-0.1993815,-0.293054,-0.3875806,0.110408,0.01588149,-0.300621,-0.3951475,0.1970221,0.1024955
AT5G05780,AE3,-0.0163661,-0.4236403,-0.4072742,-0.5143529,-0.4979868,-0.7698906,-0.7535245,-0.4169393,-0.4005732,-0.2589822,-0.2426161,-0.3400866,-0.3237205,-0.2400554,-0.2236893,-0.6329415,-0.6165754,0.09804655,0.1144127,0.07525306,0.09161916
AT5G05950,MEE60,0.2839771,0.6737543,0.3897772,0.2943507,0.01037368,-0.1225386,-0.4065156,0.1464917,-0.1374853,0.1966142,-0.08736288,-0.03731511,-0.3212922,-0.01466766,-0.2986447,0.2764102,-0.007566835,-0.3689456,-0.6529227,0.1825507,-0.1014264
AT5G05980,ATDFB,-0.1434113,-0.08491739,0.05849387,-0.04735925,0.096052,0.06934747,0.2127587,-0.05050855,0.0929027,0.05626122,0.1996725,0.3298578,0.4732691,-0.060083,0.08332826,0.1543748,0.2977861,0.004659599,0.1480709,0.1781432,0.3215545
AT5G06140,ATSNX1,0.2936909,0.1596764,-0.1340146,0.3017029,0.008011913,0.05773926,-0.2359517,0.1799132,-0.1137777,0.1308307,-0.1628603,0.006027153,-0.2876638,0.2485836,-0.04510738,0.2629054,-0.0307855,0.0896607,-0.2040302,0.2120849,-0.08160602
AT5G06150,CYC1BAT,-0.1386366,0.2100908,0.3487274,0.3098196,0.4484562,0.04451916,0.1831558,-0.3693995,-0.2307629,0.5180139,0.6566505,1.16413,1.302766,1.027172,1.165808,0.5159477,0.6545843,-0.2619715,-0.1233349,-0.06082949,0.0778071
AT5G06600,AtUBP12,-0.2236298,0.07500864,0.2986385,0.2556389,0.4792687,0.2720921,0.4957219,-0.04326335,0.1803665,0.05362816,0.277258,0.2052886,0.4289184,0.1611255,0.3847553,0.1449414,0.3685712,0.6099529,0.8335828,-0.2469453,-0.02331548
AT5G06860,ATPGIP1,1.387222,-1.230497,-2.617718,-1.432025,-2.819246,-0.3107925,-1.698014,0.3006911,-1.086531,-1.029746,-2.416968,-0.09592402,-1.483146,-0.241669,-1.628891,-0.2530785,-1.6403,-0.575669,-1.962891,1.330994,-0.0562279
