$RNA_seq	FLT_Light_Rep1	FLT_Light_Rep2	FLT_Light_Rep3	FLT_Dark_Rep1	FLT_Dark_Rep2	FLT_Dark_Rep3	GC_Light_Rep1	GC_Light_Rep2	GC_Light_Rep3	GC_Dark_Rep1	GC_Dark_Rep2	GC_Dark_Rep3
AT5G42630	413.7737847	354.0154793	214.6780409	400.602882	440.8308494	619.4220284	370.4595914	367.5774805	252.3212209	369.4364005	279.2238444	336.8090773
AT5G42740	221.5566249	186.6425432	235.6396951	259.8658808	169.1817319	234.9265839	168.5602401	196.7274605	212.0098106	200.4387797	155.2139799	169.4468791
AT5G42825	111.1868099	119.3123657	227.3934755	112.5678332	110.9575683	234.3798666	154.86499	195.7962806	231.9192597	72.20512105	130.0064063	162.0084686
AT5G42950	298.3208915	363.7302148	358.8444931	336.7898968	353.4676545	280.0995383	359.312648	246.935065	286.8767496	380.7196671	693.8978436	521.4518877
AT5G42970	258.2747836	255.0210569	238.0441067	238.6078466	279.6476576	224.1952575	166.6264942	257.4488626	294.2948496	282.5949036	214.1906847	229.166848
AT5G43010	477.0183825	383.6188476	365.9696075	517.0941973	463.8413933	338.2763794	427.9019686	331.6248866	405.4231993	497.9974456	315.9203919	304.5218883
AT5G43320	388.321281	494.8419529	489.5898462	454.8741494	493.8262816	202.5885104	384.3785559	512.9358858	401.0795048	466.7883991	353.9619631	504.6688271
AT5G43430	243.9506118	205.6747391	240.8900763	254.6005457	183.2774754	310.8753644	220.0302357	252.6408948	274.8849321	170.1615487	236.7912181	244.7008488
AT5G43560	301.3841248	346.9872752	407.6852886	295.3864194	225.8572492	272.3166912	311.0851088	293.1419813	272.8338034	245.3188911	250.9799854	317.7310199
AT5G43600	319.6323027	215.2140182	272.0702348	277.1224192	231.9068404	207.2816557	231.4515173	399.6846493	358.0210074	197.5194242	117.8415455	173.43186
AT5G43760	274.1486063	250.87614	206.5008636	393.3428676	208.3654018	262.5203713	210.3403432	156.4001907	170.6642303	263.8060521	200.0529998	233.321123
AT5G43810	314.6996278	294.1936018	278.6391598	216.525379	294.4081705	348.5327487	420.6270714	222.42149	239.3086384	442.9143574	685.5799182	299.2659251
AT5G43850	181.9180318	139.2534176	249.2581797	162.2238509	129.1095494	262.4068879	191.4425152	274.2673628	217.2604758	128.9688055	156.7588256	144.4723259
AT5G43960	383.4895525	395.8052528	226.0881289	305.9171627	398.6449824	246.5785091	250.3644063	226.5647577	242.0155156	484.8152415	342.4204884	329.2141325
AT5G44070	306.2859266	235.2232572	289.9700523	512.4032521	185.5868868	221.3404276	140.520257	185.3359485	232.9045356	174.1120637	78.57902221	222.0186522
AT5G44320	523.9165256	411.8213426	358.7427819	372.3430897	458.4057307	338.65934	486.5063004	277.2405899	391.1331209	441.8435075	618.0069769	491.4180615
AT5G44450	218.9134901	207.1152234	223.6492388	217.4652781	230.2124339	319.7799326	310.376229	256.6157807	222.9983028	286.8067251	243.297761	181.1269883
AT5G44480	129.1715533	180.7390937	307.0488296	317.1144992	44.60426786	182.1215085	78.54031227	134.5599193	172.147652	63.17199832	10.90645921	123.0562334
AT5G44560	254.753555	218.452403	353.2737557	274.4357165	311.3347375	297.7791529	328.8284518	430.3798307	390.0825536	343.0325926	415.1319826	289.8828699
AT5G44720	254.4518664	314.645541	354.2726356	327.153276	320.1968928	322.6343078	412.8713081	567.6737527	427.9694323	442.8702768	395.5403291	316.8068907
AT5G44800	480.6139792	447.3114142	521.6854744	373.9259825	422.6652923	521.220989	378.8313898	284.6665223	341.2025498	425.094819	604.6068145	512.1737206
AT5G45000	148.0397553	151.9824166	183.8095936	172.8519376	197.6247672	208.2848387	178.5694395	433.9119648	327.3066578	206.4229736	244.6118436	180.6583409
AT5G45100	146.521484	124.948017	216.7824172	161.0545401	124.2660992	230.0662421	119.0675717	517.1239191	494.0109421	116.7889751	89.26810267	164.2744188
AT5G45110	119.6617673	183.4192286	368.2049923	238.1674795	167.0561574	286.3304746	64.43697361	76.48088397	72.28107682	93.24492346	46.55768396	155.2114978
AT5G45340	118.3341034	58.39149362	176.1321738	105.7204964	16.88753397	408.2546824	91.79269228	49.97527447	58.06840521	42.29847005	8.972362124	33.3373505
AT5G45360	311.361458	295.8095582	351.3575365	340.7108722	245.3842272	300.030727	361.6702322	387.3531132	322.5805327	287.5764584	346.1050527	335.4661399
AT5G45390	375.3783558	367.6463442	339.1897604	344.8732146	476.6735819	377.8639867	374.2434025	536.5200648	506.3300681	465.1018783	431.6117158	363.3184102
AT5G45420	449.2207256	435.0516068	359.3091627	510.8737384	404.1296598	416.7673933	330.1187841	355.0170784	352.7994281	344.8595344	282.9701578	290.0846485
AT5G45430	378.3566811	532.0216483	451.8971269	478.0739358	282.2872532	271.6843633	299.9883646	286.5261775	322.4551382	367.2579547	346.6401186	332.4508455
AT5G45470	412.7673617	355.557886	417.9153274	410.2196633	297.7296087	297.8596737	212.486827	201.9066317	180.4002841	317.0515323	260.9334737	378.9207099
AT5G45480	234.5508322	244.4319121	241.3522809	373.1134929	243.9651354	309.8771853	190.9174484	125.5343229	122.0273548	264.4875878	293.0930217	285.995919
AT5G45600	326.4090929	390.1084589	320.5207699	349.2786603	372.142217	307.8273425	302.6960991	500.1748159	407.7067048	498.4446655	447.3574861	398.74126
AT5G45750	380.5144443	305.4294034	296.255456	311.9500147	381.2295457	309.6892163	312.0444807	494.8368214	368.6292196	312.0691452	297.7251446	292.080098
AT5G45920	244.0047425	290.6901845	187.8590121	187.5332051	194.3637772	275.5629417	276.0369477	296.4893162	234.6943119	159.2262696	132.6369875	161.2606367
AT5G46070	409.3346248	317.9325621	385.5441075	294.7428338	344.7560073	281.9435106	340.8197965	286.8749101	236.7737912	351.7373723	513.0810075	290.1394467
AT5G46160	358.4235199	263.5273185	273.5495125	295.8703967	401.2195145	435.0978643	384.848011	549.5228687	435.5398362	291.5639119	359.3682277	251.7327194
AT5G46180	297.6897421	298.6245506	310.9682497	256.8654128	153.9206716	258.5251927	182.6201546	195.8374756	175.9747725	101.959002	150.04446	213.7066299
AT5G46210	463.2541624	384.3374537	435.7163011	410.8958263	424.7655846	470.228752	533.2858937	388.773712	373.4121035	434.3959528	453.8738952	408.8523732
AT5G46230	156.7954037	188.4608618	199.8027914	178.1946328	139.9020039	331.359168	120.5034751	281.5298007	250.208404	104.7849383	24.89577255	170.2178745
AT5G46340	251.2293294	332.0246021	236.8119793	290.1328199	203.634501	206.0646891	228.981853	270.3151039	266.1359897	262.723698	164.0356307	415.2386632
AT5G46410	191.7458782	221.064448	340.3021198	252.1069853	188.6671155	178.9427621	196.8763738	197.8408569	268.1571959	160.5269489	147.2457272	319.9090287
AT5G46710	122.9775143	198.63906	147.2642542	108.4668845	151.1434943	432.8189709	149.7537552	138.7322025	99.9908011	135.0867158	179.8684257	212.7975112
AT5G46790	160.4467672	212.8969623	145.4178743	109.0902329	127.4250501	186.380883	209.9232557	337.3111707	374.2872732	148.1490883	112.7816392	131.7995093
AT5G46800	393.2437422	342.6059459	307.0436518	354.9514669	427.8606223	314.2737225	404.4627816	543.1202916	389.5180768	404.4824435	424.9161371	399.7382447
AT5G46860	323.9855784	321.2873445	342.4515448	297.3341766	246.0568197	333.0301836	319.9478095	420.2161511	345.8437632	278.6674612	203.3797888	291.0810403
AT5G47050	134.6020165	128.6296254	155.4591721	55.97932163	38.98900816	85.08065005	174.4058169	378.1502541	371.6079915	36.43616712	55.33531231	136.2624059
AT5G47060	157.4927438	190.8289951	225.872952	146.449929	171.5043318	313.6053581	194.6512466	265.6294668	210.1183599	195.4506302	164.0043029	176.5214866
AT5G47080	418.8161041	352.5808689	378.9292556	297.1579378	497.4533827	317.7098672	434.0986775	380.4596912	418.3555492	362.2584616	488.3222947	429.8354144
AT5G47230	21.04267911	32.10788587	233.1360992	30.07905614	13.44660534	277.8516903	67.04270328	54.08922015	65.52389137	15.39683561	23.18317613	10.32135975
AT5G47240	115.5957982	13.33555091	108.4430199	28.06375542	24.26862412	11.03471371	70.57041786	475.5657103	585.3706224	15.4316588	38.03523648	14.49130805
AT5G47370	546.1626565	496.2922737	370.7822432	412.7625027	297.82539	358.0038142	661.7541624	344.1247707	381.7665294	379.1341873	403.1709059	302.4328007
AT5G47390	397.9278485	380.3151191	416.982199	344.9669804	293.7643965	427.3734071	522.4400797	323.9094131	406.5093569	326.3196782	278.4483875	441.8172889
AT5G47560	68.09710682	76.65732999	283.46469	128.8028072	13.44171226	91.25214427	82.08159383	82.17155548	142.176842	12.94178825	7.148302908	85.6949947
AT5G47620	277.1308692	267.1745718	236.55794	314.9134849	244.7866428	190.9113274	311.3696059	375.4702071	334.6830358	256.1305066	290.3503139	215.71011
AT5G47630	186.3422462	181.5989057	198.1837177	149.0353864	239.7656827	275.2925746	251.8215697	484.332837	346.6785587	320.4492467	327.1828183	212.2459145
AT5G47680	403.9613225	424.224828	337.5828182	360.9812872	424.8947505	417.9468918	456.6781634	282.8474842	318.2626051	357.2883359	453.0814011	313.7825131
AT5G47710	235.2104721	195.7593569	238.6791759	207.8039636	221.2609278	280.3220648	345.1333716	434.6444633	419.7232331	260.5467476	466.6049955	319.5830783
AT5G47720	339.0673767	335.2329729	321.2679826	175.6324437	105.1305958	182.042702	464.0140547	228.7446132	304.0495507	166.494463	101.3960223	314.1908863
AT5G47730	249.5126911	167.2158437	222.9252372	267.8666797	165.1561149	288.594114	205.3911693	362.9112975	251.7697504	254.5517516	137.133863	306.4887135
AT5G47840	236.9629553	237.3792178	214.3303636	315.0693326	264.1927759	180.1532992	297.4565072	305.3742723	301.0383739	231.4029607	225.4961079	297.9586859
AT5G47870	205.6444805	181.9675073	222.4746043	211.0712011	305.3492989	350.4868461	264.3751189	341.3390954	319.8339902	316.6850978	384.2587092	369.351711
AT5G48020	361.7745456	341.4474727	357.0572432	363.1465604	307.8868828	225.1587289	372.4500182	276.7390486	309.0540118	346.5955477	289.1267974	348.9059402
AT5G48180	414.7333139	387.022399	332.7828405	393.9597332	141.1661504	200.2020234	330.5430003	201.3539118	222.3458644	267.9990636	78.54350884	236.3960539
AT5G48380	270.7123216	242.1793389	310.1889955	270.9028507	120.3040737	185.5027467	192.6996706	96.39852415	143.2287418	126.9951368	83.98972831	234.3695022
AT5G48500	402.5115526	351.6233631	348.0169109	379.7289712	346.2934886	512.0872504	532.6541969	421.0051497	372.5079138	443.5700923	655.7377821	491.2315683
AT5G48540	139.8432961	110.4325856	165.8822272	239.7983538	67.24932157	190.4265806	163.7521917	136.0227703	163.3266297	81.14533883	40.95132044	101.1221902
AT5G48545	155.5295819	164.3707476	180.7389783	179.7650652	163.2003524	278.4027272	231.0504171	294.0220422	325.0281922	153.40043	187.3034276	186.6447658
AT5G48680	283.7909588	252.0756055	246.8444362	320.9775421	342.9354635	366.3026883	365.1012676	466.5590491	394.611411	330.0638555	438.3123899	289.9879244
AT5G48720	243.3230625	157.6878041	218.9505104	203.2064137	222.2520187	233.7858873	339.655648	353.5009379	255.2255361	226.1309836	286.3631248	189.6095454
AT5G48900	199.3911291	120.8466518	247.75689	210.614574	131.0861079	254.1988498	161.4527602	309.6729377	184.179372	159.5242348	232.0267785	167.2283925
AT5G49020	338.432299	273.8625207	215.0481312	388.3157247	388.6406491	275.9674777	413.0966263	217.9526185	288.7428177	391.6111648	431.8028329	312.387995
AT5G49100	466.8109295	421.606258	275.3140982	371.6056995	435.5756668	403.5971469	389.9768945	392.6511531	345.3602095	406.3443034	464.260013	344.8030936
AT5G49280	315.5904939	378.8268104	284.1541143	251.8495458	295.1393122	432.9615652	418.3669757	198.4552864	594.2583904	336.2165837	151.6254402	201.275757
AT5G49360	332.0800573	325.5115596	361.2143395	176.4033641	182.8075621	229.6315681	279.9498404	166.9280627	129.4425948	194.1282428	123.3072205	200.2989077
AT5G49550	178.9772957	189.7545224	226.3135945	161.9411343	199.1627616	306.0565703	192.0059257	273.9590899	345.030831	204.3737809	251.7645027	194.863782
AT5G49555	305.3295958	301.7529212	256.6864697	348.5047348	282.3204136	236.3283096	448.1346231	173.053691	166.3057614	271.1798157	280.3254744	210.5964521
AT5G49640	279.2520884	419.9227628	268.4462822	225.5795298	301.3891059	163.7770912	360.0407393	327.7072618	256.8080264	305.8188732	454.5056796	357.8651992
