Gene,TotalEvidenceCounts,EvidenceHit:hits,EvidenceGO:hits,EvidencePPI:hits
832408,2.0,1,1,0
836309,2.0,1,1,0
828979,2.0,1,0,1
841489,2.0,1,1,0
833613,2.0,1,1,0
820354,2.0,1,0,1
835604,2.0,1,1,0
839561,2.0,1,0,1
834961,2.0,1,0,1
819887,2.0,1,1,0
838115,2.0,1,1,0
837531,2.0,1,0,1
837061,2.0,1,0,1
820591,2.0,1,0,1
836325,2.0,1,1,0
832394,2.0,1,1,0
829421,2.0,1,0,1
835588,2.0,1,0,1
824775,2.0,1,0,1
818631,2.0,1,0,1
816232,2.0,1,1,0
839409,2.0,1,0,1
836423,2.0,1,0,1
843142,2.0,1,0,1
838086,2.0,1,0,1
818416,2.0,1,0,1
814966,2.0,1,0,1
829031,2.0,1,0,1
814735,2.0,1,0,1
843357,2.0,1,0,1
822547,2.0,1,0,1
825191,2.0,1,0,1
829919,2.0,1,0,1
839330,2.0,1,0,1
825516,2.0,1,0,1
834599,2.0,1,0,1
814962,2.0,1,0,1
814749,2.0,1,1,0
816317,2.0,1,1,0
828522,2.0,1,0,1
834374,2.0,1,0,1
843973,2.0,1,0,1
831150,2.0,1,0,1
831088,2.0,1,1,0
843514,2.0,1,0,1
818693,2.0,1,1,0
830293,2.0,1,0,1
814663,2.0,1,1,0
2745608,2.0,1,0,1
822740,2.0,1,0,1
827520,2.0,1,0,1
836484,2.0,1,0,1
830094,2.0,1,1,0
826680,2.0,1,0,1
832137,2.0,1,0,1
826690,2.0,1,0,1
840472,2.0,1,0,1
817069,2.0,1,0,1
817953,2.0,1,1,0
838470,2.0,1,1,0
831917,2.0,1,1,0
823817,2.0,1,0,1
843845,2.0,1,0,1
826539,2.0,1,1,0
838765,2.0,1,1,0
819904,2.0,1,0,1
835015,2.0,1,0,1
841918,2.0,1,0,1
820020,2.0,1,0,1
827747,2.0,1,0,1
834088,2.0,1,1,0
829245,2.0,1,0,1
831677,2.0,1,0,1
825475,2.0,1,0,1
822593,2.0,1,0,1
844757,2.0,1,0,1
841308,2.0,1,1,0
841307,2.0,1,1,0
836773,2.0,1,1,0
821195,2.0,1,0,1
828856,2.0,1,1,0
841020,2.0,1,1,0
839244,2.0,1,1,0
839355,2.0,1,1,0
824457,2.0,1,0,1
828570,2.0,1,0,1
831929,2.0,1,0,1
837104,2.0,1,0,1
816835,2.0,1,0,1
821490,2.0,1,0,1
842177,2.0,1,0,1
831690,2.0,1,1,0
819396,2.0,1,0,1
838513,2.0,1,1,0
840063,2.0,1,0,1
829241,2.0,1,0,1
837277,2.0,1,1,0
816483,2.0,1,0,1
834363,2.0,1,1,0
821907,2.0,1,0,1
820129,2.0,1,1,0
835969,2.0,1,0,1
837432,2.0,1,0,1
834316,2.0,1,1,0
843028,2.0,1,0,1
829853,2.0,1,0,1
821610,2.0,1,1,0
827531,2.0,1,0,1
817252,2.0,1,0,1
825376,2.0,1,0,1
819778,2.0,1,0,1
837198,2.0,1,1,0
816406,2.0,1,1,0
840956,2.0,1,1,0
842039,2.0,1,0,1
817965,2.0,1,0,1
837589,2.0,1,1,0
829775,2.0,1,0,1
824860,2.0,1,1,0
818905,2.0,1,0,1
827457,2.0,1,0,1
838431,2.0,1,1,0
838940,2.0,1,1,0
837485,2.0,1,0,1
828797,2.0,1,1,0
828475,2.0,1,0,1
821018,2.0,1,0,1
844339,2.0,1,1,0
844193,2.0,1,1,0
843314,2.0,1,0,1
839278,2.0,1,0,1
835217,2.0,1,1,0
3769417,2.0,1,0,1
817302,2.0,1,1,0
844027,2.0,1,0,1
