"","X","WS_c1.which.mclass....7...1."
"2623",2623,"AT4G11211"
"1545",1545,"AT2G37320"
"383",383,"AT1G18830"
"1244",1244,"AT2G15042"
"189",189,"AT1G09195"
"178",178,"AT1G08727"
"3063",3063,"AT4G37630"
"317",317,"AT1G15380"
"1277",1277,"AT2G18000"
"3261",3261,"AT5G07990"
"1619",1619,"AT2G41312"
"948",948,"AT1G69490"
"2756",2756,"AT4G18400"
"1953",1953,"AT3G14020"
"1254",1254,"AT2G15760"
"193",193,"AT1G09415"
"131",131,"AT1G06350"
"241",241,"AT1G11420"
"1855",1855,"AT3G08350"
"224",224,"AT1G10690"
"2432",2432,"AT3G59000"
"1110",1110,"AT1G78550"
"2225",2225,"AT3G45440"
"1004",1004,"AT1G72855"
"2748",2748,"AT4G18253"
"2839",2839,"AT4G23240"
"497",497,"AT1G26820"
"1040",1040,"AT1G74390"
"1202",1202,"AT2G05260"
"2726",2726,"AT4G16710"
"3349",3349,"AT5G13860"
"1366",1366,"AT2G23987"
"2371",2371,"AT3G55490"
"3680",3680,"AT5G43530"
"2209",2209,"AT3G44435"
"3585",3585,"AT5G37660"
"538",538,"AT1G29960"
"2928",2928,"AT4G28162"
"3762",3762,"AT5G49500"
"1200",1200,"AT2G04852"
"3262",3262,"AT5G08030"
"1177",1177,"AT2G02955"
"1877",1877,"AT3G09480"
"3011",3011,"AT4G34400"
"1427",1427,"AT2G28671"
"3790",3790,"AT5G51130"
"1833",1833,"AT3G07195"
"3312",3312,"AT5G10700"
"3034",3034,"AT4G35900"
"2340",2340,"AT3G52630"
"815",815,"AT1G62300"
"3408",3408,"AT5G17360"
"1410",1410,"AT2G27790"
"1586",1586,"AT2G39500"
"2282",2282,"AT3G49550"
"2368",2368,"AT3G55230"
"1384",1384,"AT2G25300"
"261",261,"AT1G12480"
"493",493,"AT1G26660"
"2484",2484,"AT3G62500"
"3064",3064,"AT4G37770"
"2707",2707,"AT4G15245"
"1910",1910,"AT3G11240"
"2534",2534,"AT4G02040"
"1023",1023,"AT1G73630"
"3774",3774,"AT5G50200"
"3114",3114,"AT4G40000"
"1536",1536,"AT2G36980"
"2458",2458,"AT3G60720"
"739",739,"AT1G55152"
"578",578,"AT1G33350"
"2319",2319,"AT3G51380"
"1339",1339,"AT2G22470"
"3933",3933,"AT5G61120"
"2299",2299,"AT3G50420"
"1734",1734,"AT3G01505"
"3900",3900,"AT5G59470"
"2300",2300,"AT3G50470"
"1066",1066,"AT1G75580"
"1037",1037,"AT1G74290"
"334",334,"AT1G16480"
"1851",1851,"AT3G07875"
"191",191,"AT1G09253"
"2399",2399,"AT3G57010"
"3753",3753,"AT5G48660"
"852",852,"AT1G63650"
"3843",3843,"AT5G55900"
"3395",3395,"AT5G16490"
"3931",3931,"AT5G60970"
"3759",3759,"AT5G49300"
"1105",1105,"AT1G78050"
"583",583,"AT1G33720"
"2558",2558,"AT4G03965"
"3203",3203,"AT5G05350"
"822",822,"AT1G62450"
"1667",1667,"AT2G43870"
"3358",3358,"AT5G14330"
"1867",1867,"AT3G09020"
"2233",2233,"AT3G46200"
"1276",1276,"AT2G17975"
"435",435,"AT1G22275"
"3128",3128,"AT5G01420"
"3021",3021,"AT4G35060"
"1748",1748,"AT3G02370"
"781",781,"AT1G59720"
"1282",1282,"AT2G18360"
"2440",2440,"AT3G59680"
"2016",2016,"AT3G17225"
"765",765,"AT1G57540"
"1046",1046,"AT1G74590"
"3822",3822,"AT5G53870"
"2453",2453,"AT3G60490"
"2476",2476,"AT3G62020"
"2852",2852,"AT4G23900"
"2862",2862,"AT4G24260"
"1671",1671,"AT2G44190"
"2321",2321,"AT3G51470"
"1522",1522,"AT2G35910"
"397",397,"AT1G19630"
"205",205,"AT1G09890"
"3124",3124,"AT5G01190"
"1627",1627,"AT2G41730"
"2337",2337,"AT3G52540"
"654",654,"AT1G49360"
"1831",1831,"AT3G07130"
"4034",4034,"AT5G66800"
"3384",3384,"AT5G16170"
"378",378,"AT1G18630"
"2952",2952,"AT4G29850"
"3778",3778,"AT5G50520"
"1828",1828,"AT3G06778"
"3510",3510,"AT5G24660"
"587",587,"AT1G34060"
"2062",2062,"AT3G20395"
"1530",1530,"AT2G36500"
"2626",2626,"AT4G11440"
"2226",2226,"AT3G45590"
"1691",1691,"AT2G45050"
"2461",2461,"AT3G61030"
"744",744,"AT1G55380"
"3228",3228,"AT5G06540"
"2135",2135,"AT3G25430"
"486",486,"AT1G26100"
"2934",2934,"AT4G28550"
"2393",2393,"AT3G56550"
"72",72,"AT1G04233"
"2385",2385,"AT3G56100"
"768",768,"AT1G57630"
"2627",2627,"AT4G11450"
"2272",2272,"AT3G48830"
"2951",2951,"AT4G29740"
"3112",3112,"AT4G39952"
"3313",3313,"AT5G10820"
"1940",1940,"AT3G13650"
"1973",1973,"AT3G14850"
"1902",1902,"AT3G10660"
"297",297,"AT1G14390"
"816",816,"AT1G62305"
"3697",3697,"AT5G44500"
"2038",2038,"AT3G18560"
"353",353,"AT1G17255"
"2344",2344,"AT3G53210"
"1136",1136,"AT1G80245"
"1694",1694,"AT2G45210"
"545",545,"AT1G30475"
"2580",2580,"AT4G06744"
"2230",2230,"AT3G45930"
"1082",1082,"AT1G76790"
"4055",4055,"ATCG00420"
"3023",3023,"AT4G35110"
"706",706,"AT1G53080"
"2357",2357,"AT3G54260"
"3755",3755,"AT5G48820"
"3782",3782,"AT5G50650"
"819",819,"AT1G62400"
"3745",3745,"AT5G48060"
"644",644,"AT1G48870"
"1014",1014,"AT1G73220"
"2514",2514,"AT4G00940"
"2560",2560,"AT4G04180"
"4025",4025,"AT5G66480"
"1186",1186,"AT2G03500"
"312",312,"AT1G15150"
"2041",2041,"AT3G18660"
"2066",2066,"AT3G20475"
"2415",2415,"AT3G57860"
"1088",1088,"AT1G77110"
"2574",2574,"AT4G05775"
"2544",2544,"AT4G02780"
"53",53,"AT1G03650"
"855",855,"AT1G63730"
"1511",1511,"AT2G35290"
"1597",1597,"AT2G40110"
"3239",3239,"AT5G06940"
"3345",3345,"AT5G13340"
"3537",3537,"AT5G26170"
"4044",4044,"AT5G67210"
"266",266,"AT1G12710"
"2799",2799,"AT4G21220"
"1332",1332,"AT2G21880"
"1296",1296,"AT2G19380"
"1610",1610,"AT2G40850"
"3070",3070,"AT4G38010"
"1539",1539,"AT2G37090"
"2342",2342,"AT3G52905"
"111",111,"AT1G05640"
"3087",3087,"AT4G38820"
"1578",1578,"AT2G39100"
"3142",3142,"AT5G01940"
"2133",2133,"AT3G25290"
"1862",1862,"AT3G08870"
"202",202,"AT1G09783"
"3282",3282,"AT5G09445"
"1970",1970,"AT3G14750"
"1781",1781,"AT3G04020"
"3080",3080,"AT4G38480"
"113",113,"AT1G05687"
"1692",1692,"AT2G45120"
"2893",2893,"AT4G26060"
"3317",3317,"AT5G10965"
"1849",1849,"AT3G07730"
"818",818,"AT1G62370"
"2084",2084,"AT3G21781"
"300",300,"AT1G14520"
"3508",3508,"AT5G24390"
"3120",3120,"AT5G01075"
"1273",1273,"AT2G17650"
"242",242,"AT1G11450"
"1137",1137,"AT1G80290"
"1093",1093,"AT1G77310"
"703",703,"AT1G52910"
"3435",3435,"AT5G18780"
"2506",2506,"AT4G00525"
"3967",3967,"AT5G63480"
"1358",1358,"AT2G23210"
"2128",2128,"AT3G25030"
"2526",2526,"AT4G01575"
"3111",3111,"AT4G39920"
"2263",2263,"AT3G48480"
"2278",2278,"AT3G49370"
"1084",1084,"AT1G76870"
"87",87,"AT1G04647"
"4068",4068,"ATCG01240"
"2258",2258,"AT3G48187"
"1167",1167,"AT2G02010"
"1990",1990,"AT3G15750"
"3844",3844,"AT5G55970"
"1325",1325,"AT2G21550"
"3425",3425,"AT5G18340"
"3182",3182,"AT5G04080"
"2981",2981,"AT4G31354"
"3614",3614,"AT5G39580"
"3298",3298,"AT5G10300"
"2101",2101,"AT3G22942"
"980",980,"AT1G71400"
"1506",1506,"AT2G34960"
"472",472,"AT1G24147"
"4018",4018,"AT5G66170"
"3961",3961,"AT5G62990"
"1654",1654,"AT2G43375"
"4026",4026,"AT5G66500"
"3167",3167,"AT5G03220"
"2786",2786,"AT4G20140"
"756",756,"AT1G56150"
"3280",3280,"AT5G09315"
"2106",2106,"AT3G23250"
"1663",1663,"AT2G43690"
"959",959,"AT1G70150"
"697",697,"AT1G52620"
"3612",3612,"AT5G39250"
"3417",3417,"AT5G18030"
"3366",3366,"AT5G15010"
"2599",2599,"AT4G09420"
"1497",1497,"AT2G34400"
"1729",1729,"AT2G48090"
"1287",1287,"AT2G18650"
"1911",1911,"AT3G11402"
"2430",2430,"AT3G58940"
"2447",2447,"AT3G60180"
"6",6,"AT1G01340"
"1887",1887,"AT3G09875"
"56",56,"AT1G03760"
"3897",3897,"AT5G59220"
"833",833,"AT1G62770"
"1736",1736,"AT3G01545"
"3551",3551,"AT5G27680"
"528",528,"AT1G29465"
"2119",2119,"AT3G24360"
"3099",3099,"AT4G39410"
"3509",3509,"AT5G24570"
"2463",2463,"AT3G61170"
"2431",2431,"AT3G58980"
"3176",3176,"AT5G03700"
"514",514,"AT1G28390"
"4014",4014,"AT5G65970"
"1570",1570,"AT2G38570"
"3065",3065,"AT4G37810"
"1340",1340,"AT2G22560"
